,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
2801,L12179,HBaseBlueprintsTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/blueprints/HBaseBlueprintsTest.java,L12178,3,0,40,0,3,8,1077,0
2802,L10620,HBaseDistributedStoreManagerTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseDistributedStoreManagerTest.java,L10619,2,0,32,0,3,8,1077,0
2803,L10621,HBaseIDAuthorityTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseIDAuthorityTest.java,L10619,2,0,28,0,4,10,1077,0
2804,L10622,HBaseLockStoreTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseLockStoreTest.java,L10619,2,0,23,0,3,8,1077,0
2805,L10623,HBaseLogTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseLogTest.java,L10619,2,0,24,0,3,8,1077,0
2806,L10624,HBaseMultiWriteStoreTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseMultiWriteStoreTest.java,L10619,2,0,23,0,3,8,1077,0
2807,L10625,HBaseStoreTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseStoreTest.java,L10619,2,0,32,0,3,9,1077,0
2808,L24850,HBaseGraphConcurrentTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/graphdb/hbase/HBaseGraphConcurrentTest.java,L24849,2,0,23,0,2,4,1077,0
2809,L24851,HBaseGraphPerformanceMemoryTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/graphdb/hbase/HBaseGraphPerformanceMemoryTest.java,L24849,2,0,23,0,2,4,1077,0
2810,L24852,HBaseGraphTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/graphdb/hbase/HBaseGraphTest.java,L24849,2,0,27,0,2,7,1077,0
2811,L24853,HBaseOLAPTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/graphdb/hbase/HBaseOLAPTest.java,L24849,2,0,23,0,2,4,1077,0
2812,L24854,HBaseOperationCountingTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/graphdb/hbase/HBaseOperationCountingTest.java,L24849,2,0,27,0,2,5,1615,0
2813,L24855,HBasePartitionGraphTest.java,titan-hbase-parent/titan-hbase-core/src/test/java/com/thinkaurelius/titan/graphdb/hbase/HBasePartitionGraphTest.java,L24849,2,0,24,0,2,4,1077,0
2814,L10613,HBaseCompat.java,titan-hbase-parent/titan-hbase-core/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseCompat.java,L10612,1,0,7,0,3,6,53,0
2815,L10614,HBaseCompatLoader.java,titan-hbase-parent/titan-hbase-core/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseCompatLoader.java,L10612,9,0,47,0,2,9,1077,0
2816,L10615,HBaseKeyColumnValueStore.java,titan-hbase-parent/titan-hbase-core/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseKeyColumnValueStore.java,L10612,20,0,265,0,4,18,53,0
2817,L10616,HBaseStoreManager.java,titan-hbase-parent/titan-hbase-core/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseStoreManager.java,L10612,82,0,642,1,4,54,1615,0
2818,L10617,HBaseTransaction.java,titan-hbase-parent/titan-hbase-core/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseTransaction.java,L10612,1,0,8,0,3,8,142,0
2819,L10585,HBaseCompat0_94.java,titan-hbase-parent/titan-hbase-094/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseCompat0_94.java,L10584,1,0,14,0,3,8,53,0
2820,L10595,HBaseCompat0_96.java,titan-hbase-parent/titan-hbase-096/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseCompat0_96.java,L10594,1,0,16,0,3,7,53,0
2821,L10605,HBaseCompat0_98.java,titan-hbase-parent/titan-hbase-098/src/main/java/com/thinkaurelius/titan/diskstorage/hbase/HBaseCompat0_98.java,L10604,1,0,16,0,3,4,53,0
2822,L178,AbstractKCVSTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/AbstractKCVSTest.java,L177,1,0,14,0,3,9,142,0
2823,L179,DistributedStoreManagerTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/DistributedStoreManagerTest.java,L177,1,0,29,0,3,8,53,0
2824,L180,ExpectedValueCheckingTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/ExpectedValueCheckingTest.java,L177,1,0,160,0,2,2,1077,0
2825,L181,IDAuthorityTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/IDAuthorityTest.java,L177,45,0,390,0,4,14,1077,0
2826,L183,KeyColumnValueStoreTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumnValueStoreTest.java,L177,86,0,886,0,5,97,1615,0
2827,L184,KeyColumnValueStoreUtil.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumnValueStoreUtil.java,L177,4,0,56,0,3,15,53,0
2828,L185,KeyValueStoreTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyValueStoreTest.java,L177,20,0,218,0,5,31,1077,0
2829,L186,KeyValueStoreUtil.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/KeyValueStoreUtil.java,L177,7,0,67,0,3,12,53,0
2830,L187,LockKeyColumnValueStoreTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/LockKeyColumnValueStoreTest.java,L177,34,0,352,0,4,70,1615,0
2831,L188,MultiWriteKeyColumnValueStoreTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/MultiWriteKeyColumnValueStoreTest.java,L177,44,0,295,0,3,39,1077,0
2832,L12181,TitanBlueprintsTest.java,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanBlueprintsTest.java,L12180,10,0,160,0,5,25,1077,0
2833,L12182,TitanEdgeTestSuite.java,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanEdgeTestSuite.java,L12180,1,0,9,0,2,2,1077,0
2834,L12183,TitanGraphQueryTestSuite.java,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanGraphQueryTestSuite.java,L12180,3,0,34,0,3,12,1077,0
2835,L12184,TitanSpecificBlueprintsTestSuite.java,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TitanSpecificBlueprintsTestSuite.java,L12180,1,0,20,0,3,7,142,0
2836,L12185,TransactionalTitanGraphTestSuite.java,titan-test/src/main/java/com/thinkaurelius/titan/blueprints/TransactionalTitanGraphTestSuite.java,L12180,1,0,22,0,2,16,1077,0
2837,L12370,FakeVertex.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/FakeVertex.java,L12369,1,0,12,0,2,3,1077,0
2838,L12371,TestMockIndexProvider.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TestMockIndexProvider.java,L12369,3,0,77,1,2,8,1077,0
2839,L12372,TestMockLog.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TestMockLog.java,L12369,6,0,126,0,2,3,1615,0
2840,L12373,TitanEventualGraphTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanEventualGraphTest.java,L12369,12,0,300,2,4,62,1077,0
2841,L12374,TitanGraphBaseTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphBaseTest.java,L12369,40,0,257,0,3,51,1615,0
2842,L12375,TitanGraphConcurrentTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphConcurrentTest.java,L12369,44,0,362,0,2,37,1077,0
2843,L12376,TitanGraphIterativeBenchmark.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphIterativeBenchmark.java,L12369,7,0,89,0,3,7,1077,0
2844,L12377,TitanGraphPerformanceMemoryTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphPerformanceMemoryTest.java,L12369,16,0,122,0,3,23,1077,0
2845,L12378,TitanGraphTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphTest.java,L12369,266,0,3857,14,5,222,1615,0
2846,L12379,TitanIndexTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanIndexTest.java,L12369,60,0,1058,5,4,110,1615,0
2847,L12380,TitanOperationCountingTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanOperationCountingTest.java,L12369,37,0,553,1,3,21,1615,0
2848,L12381,TitanPartitionGraphTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanPartitionGraphTest.java,L12369,38,0,293,1,2,12,1615,0
2849,L12382,TitanWritePerformanceTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanWritePerformanceTest.java,L12369,7,0,95,0,3,3,1077,0
2850,L26425,BrittleTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/BrittleTests.java,L26424,1,0,3,0,1,2,1615,0
2851,L26426,KeyOrderAgnosticTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/KeyOrderAgnosticTests.java,L26424,1,0,2,0,2,2,1077,0
2852,L26427,MemoryTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/MemoryTests.java,L26424,1,0,2,0,2,5,1077,0
2853,L26428,OrderedKeyStoreTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/OrderedKeyStoreTests.java,L26424,1,0,2,0,2,2,1077,0
2854,L26429,PerformanceTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/PerformanceTests.java,L26424,1,0,2,0,2,4,1077,0
2855,L26430,SerialTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/SerialTests.java,L26424,1,0,2,0,2,2,1077,0
2856,L26431,UnorderedKeyStoreTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/UnorderedKeyStoreTests.java,L26424,1,0,2,0,2,2,1077,0
2857,L35367,FulgoraOLAPTest.java,titan-test/src/main/java/com/thinkaurelius/titan/olap/FulgoraOLAPTest.java,L35366,1,0,9,0,3,6,142,0
2858,L35368,OLAPTest.java,titan-test/src/main/java/com/thinkaurelius/titan/olap/OLAPTest.java,L35366,39,0,384,0,3,23,1615,0
2859,L35667,CsvConsumer.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/CsvConsumer.java,L35666,4,0,137,0,3,3,1077,0
2860,L35668,JUnitBenchmarkProvider.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/JUnitBenchmarkProvider.java,L35666,25,0,294,0,3,15,1077,0
2861,L35669,MemoryAssess.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/MemoryAssess.java,L35666,2,0,35,0,2,2,1615,0
2862,L35670,RandomGenerator.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/RandomGenerator.java,L35666,9,0,78,0,1,2,1077,0
2863,L35671,TestGraphConfigs.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/TestGraphConfigs.java,L35666,5,0,57,0,2,5,1077,0
2864,L35672,TestUtil.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/TestUtil.java,L35666,4,0,27,0,2,4,1077,0
2865,L3153,WritableConfigurationTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/WritableConfigurationTest.java,L3152,1,0,49,0,1,3,1615,0
2866,L4376,IndexProviderTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexProviderTest.java,L4375,31,0,652,1,6,73,1615,0
2867,L7317,KCVSLogTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/log/KCVSLogTest.java,L7316,1,0,34,0,3,15,1077,0
2868,L7318,LogTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/log/LogTest.java,L7316,16,0,265,1,3,36,53,0
2869,L8537,TestLockerManager.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/util/TestLockerManager.java,L8536,2,0,32,0,2,6,1615,0
2870,L8538,TestTimeUtility.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/util/TestTimeUtility.java,L8536,3,0,18,0,2,13,1077,0
2871,L11374,KCVSCacheTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/cache/KCVSCacheTest.java,L11373,12,0,180,0,3,7,53,0
2872,L24895,SpecialInt.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/serializer/SpecialInt.java,L24894,1,0,11,0,1,1,1077,0
2873,L24896,SpecialIntSerializer.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/serializer/SpecialIntSerializer.java,L24894,1,0,21,0,3,9,1077,0
2874,L35762,GraphGenerator.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/gen/GraphGenerator.java,L35761,8,0,121,0,2,12,1077,0
2875,L35763,Schema.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/gen/Schema.java,L35761,6,0,175,0,3,19,1615,0
2876,L36101,AbstractGenerator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/AbstractGenerator.java,L36100,5,0,42,0,2,3,1077,0
2877,L36102,CommunityGenerator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/CommunityGenerator.java,L36100,23,0,96,0,2,3,1077,0
2878,L36103,CopyDistribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/CopyDistribution.java,L36100,1,0,16,0,2,3,1077,0
2879,L36104,Distribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/Distribution.java,L36100,1,0,7,0,2,3,1077,0
2880,L36105,DistributionGenerator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/DistributionGenerator.java,L36100,14,0,80,0,2,3,1077,0
2881,L36106,EdgeAnnotator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/EdgeAnnotator.java,L36100,1,0,10,0,2,3,1077,0
2882,L36107,NormalDistribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/NormalDistribution.java,L36100,4,0,29,0,2,3,1077,0
2883,L36108,PowerLawDistribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/PowerLawDistribution.java,L36100,4,0,33,0,2,3,1077,0
2884,L36109,SizableIterable.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/SizableIterable.java,L36100,6,0,35,0,2,3,1077,0
2885,L36110,VertexAnnotator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/VertexAnnotator.java,L36100,2,0,20,0,2,3,1077,0
2886,L12187,InMemoryBlueprintsTest.java,titan-test/src/test/java/com/thinkaurelius/titan/blueprints/InMemoryBlueprintsTest.java,L12186,1,0,37,0,4,11,53,0
2887,L12384,TestCoreElements.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/TestCoreElements.java,L12383,1,0,30,0,2,2,1615,0
2888,L12385,TitanFactoryShorthandTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/TitanFactoryShorthandTest.java,L12383,1,0,11,1,2,2,1077,0
2889,L12386,VertexListTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/VertexListTest.java,L12383,6,0,50,1,2,3,1615,0
2890,L28416,LongEncodingTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/LongEncodingTest.java,L28415,4,0,28,0,1,4,1077,0
2891,L28417,StringEncodingTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/StringEncodingTest.java,L28415,5,0,31,0,1,1,1077,0
2892,L35674,ObjectSizer.java,titan-test/src/test/java/com/thinkaurelius/titan/testutil/ObjectSizer.java,L35673,10,0,153,0,2,12,1077,0
2893,L3161,CommonConfigTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/CommonConfigTest.java,L3160,3,0,33,0,2,5,1077,0
2894,L3162,ConfigurationTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigurationTest.java,L3160,8,0,127,0,2,14,1077,0
2895,L3163,KCVSConfigTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/KCVSConfigTest.java,L3160,2,0,29,0,4,17,53,0
2896,L5091,StaticArrayEntryTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StaticArrayEntryTest.java,L5090,26,0,294,0,3,14,1077,0
2897,L6404,ConsistentKeyLockerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/ConsistentKeyLockerTest.java,L6403,17,0,701,0,4,50,1615,0
2898,L6405,LocalLockMediatorTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorTest.java,L6403,1,0,31,0,2,17,1077,0
2899,L6406,LockCleanerRunnableTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LockCleanerRunnableTest.java,L6403,3,0,124,0,3,7,53,0
2900,L6407,LockCleanerServiceTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LockCleanerServiceTest.java,L6403,4,0,68,0,1,1,1615,0
2901,L8540,BufferUtilTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/util/BufferUtilTest.java,L8539,7,0,71,0,1,2,1077,0
2902,L8541,StorageFeaturesTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/util/StorageFeaturesTest.java,L8539,1,0,27,0,2,12,1077,0
2903,L11376,ExpirationCacheTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/cache/ExpirationCacheTest.java,L11375,2,0,113,0,2,3,1615,0
2904,L12134,InMemoryIDAuthorityTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryIDAuthorityTest.java,L12133,1,0,17,0,4,8,53,0
2905,L12135,InMemoryKeyColumnValueStoreTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryKeyColumnValueStoreTest.java,L12133,1,0,14,0,3,6,53,0
2906,L12136,InMemoryLockKeyColumnValueStoreTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryLockKeyColumnValueStoreTest.java,L12133,1,0,14,0,3,8,53,0
2907,L13006,GraphDatabaseConfigurationTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/configuration/GraphDatabaseConfigurationTest.java,L13005,1,0,12,0,2,3,1615,0
2908,L18332,IDManagementTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManagementTest.java,L18331,32,0,274,0,3,23,1615,0
2909,L18333,IDPoolTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDPoolTest.java,L18331,15,0,128,0,2,22,1077,0
2910,L18334,MockIDAuthority.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/MockIDAuthority.java,L18331,9,0,100,0,3,33,53,0
2911,L18335,RidGenerationTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/RidGenerationTest.java,L18331,4,0,42,0,1,3,1077,0
2912,L18336,VariableLongTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VariableLongTest.java,L18331,17,0,236,0,2,11,1615,0
2913,L18337,VertexIDAssignerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VertexIDAssignerTest.java,L18331,14,0,98,0,2,49,1615,0
2914,L19577,QueryTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/query/QueryTest.java,L19576,6,0,72,0,2,3,1615,0
2915,L24898,EdgeSerializerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/EdgeSerializerTest.java,L24897,3,0,34,0,2,8,1077,0
2916,L24899,KryoTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/KryoTest.java,L24897,1,0,87,0,2,5,1077,0
2917,L24900,NoDefaultConstructor.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/NoDefaultConstructor.java,L24897,1,0,7,0,1,2,1077,0
2918,L24901,SerializerGraphConfiguration.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerGraphConfiguration.java,L24897,2,0,52,1,2,3,1615,0
2919,L24902,SerializerSpeedTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerSpeedTest.java,L24897,3,0,26,0,3,3,1077,0
2920,L24903,SerializerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTest.java,L24897,48,0,459,1,4,37,1077,0
2921,L24904,SerializerTestCommon.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTestCommon.java,L24897,8,0,64,0,3,3,1077,0
2922,L24907,TestTransientClass.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/TestTransientClass.java,L24897,4,0,16,0,2,4,1077,0
2923,L26306,GeoshapeTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/attribute/GeoshapeTest.java,L26305,2,0,38,0,1,4,1077,0
2924,L26307,TextTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/attribute/TextTest.java,L26305,1,0,50,0,2,8,1615,0
2925,L26318,InMemoryGraphTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryGraphTest.java,L26317,2,0,63,1,3,21,1615,0
2926,L26319,InMemoryOLAPTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryOLAPTest.java,L26317,2,0,19,0,2,2,1615,0
2927,L26320,InMemoryPartitionGraphTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryPartitionGraphTest.java,L26317,1,0,26,0,2,3,1615,0
2928,L28443,RelationCacheTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/datastructures/RelationCacheTest.java,L28440,10,0,63,0,2,5,1077,0
2929,L29322,IntervalTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/interval/IntervalTest.java,L29321,1,0,3,0,1,1,1077,0
2930,L153,Backend.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Backend.java,L152,45,0,494,5,6,184,1077,0
2931,L172,StandardIndexProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/StandardIndexProvider.java,L152,1,0,48,1,2,2,1077,0
2932,L173,StandardStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/StandardStoreManager.java,L152,1,0,48,2,2,3,1077,0
2933,L174,StaticBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/StaticBuffer.java,L152,3,0,49,0,3,13,53,0
2934,L175,TemporaryBackendException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/TemporaryBackendException.java,L152,1,0,13,0,3,5,53,0
2935,L176,WriteBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/WriteBuffer.java,L152,1,0,16,0,3,15,53,0
2936,L26447,BaseVertexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/BaseVertexQuery.java,L26446,1,0,25,0,4,19,53,0
2937,L26448,Cardinality.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Cardinality.java,L26446,1,0,6,0,2,3,53,0
2938,L26449,EdgeLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/core/EdgeLabel.java,L26446,1,0,6,0,3,5,53,0
2939,L26450,Idfiable.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Idfiable.java,L26446,1,0,4,0,4,6,142,0
2940,L26451,InvalidElementException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidElementException.java,L26446,1,0,18,0,2,3,53,0
2941,L26452,InvalidIDException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidIDException.java,L26446,1,0,12,0,1,1,1615,0
2942,L26453,Multiplicity.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Multiplicity.java,L26446,15,0,47,0,4,11,142,0
2943,L26454,Namifiable.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Namifiable.java,L26446,1,0,4,0,3,5,53,0
2944,L26455,Order.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Order.java,L26446,3,0,16,0,3,11,53,0
2945,L26456,PropertyKey.java,titan-core/src/main/java/com/thinkaurelius/titan/core/PropertyKey.java,L26446,1,0,5,0,3,6,53,0
2946,L26457,QueryDescription.java,titan-core/src/main/java/com/thinkaurelius/titan/core/QueryDescription.java,L26446,1,0,13,0,3,5,53,0
2947,L26458,QueryException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/QueryException.java,L26446,1,0,13,0,3,4,53,0
2948,L26459,RelationType.java,titan-core/src/main/java/com/thinkaurelius/titan/core/RelationType.java,L26446,1,0,6,0,3,8,1077,0
2949,L26460,SchemaViolationException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/SchemaViolationException.java,L26446,1,0,9,0,1,1,1077,0
2950,L26461,Titan.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Titan.java,L26446,1,0,7,0,4,17,1077,0
2951,L26462,TitanConfigurationException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanConfigurationException.java,L26446,1,0,13,0,1,2,1077,0
2952,L26463,TitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanEdge.java,L26446,1,0,10,0,3,7,53,0
2953,L26464,TitanElement.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanElement.java,L26446,1,0,18,0,4,23,1077,0
2954,L26465,TitanException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanException.java,L26446,1,0,17,0,1,1,1077,0
2955,L26466,TitanFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java,L26446,16,0,148,2,4,50,1077,0
2956,L26467,TitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraph.java,L26446,1,0,17,0,4,35,1077,0
2957,L26468,TitanGraphQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraphQuery.java,L26446,1,0,34,0,4,31,53,0
2958,L26469,TitanGraphTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraphTransaction.java,L26446,1,0,18,0,1,2,1077,0
2959,L26470,TitanIndexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanIndexQuery.java,L26446,1,0,20,0,3,17,1615,0
2960,L26471,TitanMultiVertexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanMultiVertexQuery.java,L26446,1,0,49,0,3,17,53,0
2961,L26472,TitanProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanProperty.java,L26446,1,0,6,0,3,10,53,0
2962,L26473,TitanRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanRelation.java,L26446,1,0,12,0,3,11,53,0
2963,L26474,TitanTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanTransaction.java,L26446,1,0,19,1,4,51,1077,0
2964,L26475,TitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanVertex.java,L26446,1,0,24,0,3,8,53,0
2965,L26476,TitanVertexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanVertexQuery.java,L26446,1,0,48,0,3,21,53,0
