,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,Number of bugs
14134,L61942,CacheEntryListenerClientServerTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheEntryListenerClientServerTest.java,L61941,1,0,15,407,10,0,3,0
14135,L61943,CacheEntryListenerExceptionTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheEntryListenerExceptionTest.java,L61941,1,0,17,407,5,0,2,0
14136,L61944,CacheExpiryTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheExpiryTest.java,L61941,1,0,17,407,5,0,2,0
14137,L61945,CacheInvokeTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheInvokeTest.java,L61941,1,0,17,407,5,0,2,0
14138,L61946,CacheListenerTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheListenerTest.java,L61941,1,0,17,407,5,0,2,0
14139,L61947,CacheLoaderClientServerTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheLoaderClientServerTest.java,L61941,1,0,15,407,5,0,2,0
14140,L61948,CacheLoaderExceptionTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheLoaderExceptionTest.java,L61941,1,0,15,407,5,0,2,0
14141,L61949,CacheLoaderTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheLoaderTest.java,L61941,1,0,15,407,5,0,2,0
14142,L61950,CacheLoaderWithExpiryTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheLoaderWithExpiryTest.java,L61941,1,0,15,407,5,0,2,0
14143,L61951,CacheLoaderWithoutReadThroughTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheLoaderWithoutReadThroughTest.java,L61941,1,0,15,407,5,0,2,0
14144,L61952,CacheLoaderWriterTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheLoaderWriterTest.java,L61941,1,0,15,407,5,0,2,0
14145,L61953,CacheManagerManagementTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheManagerManagementTest.java,L61941,1,0,15,407,5,0,2,0
14146,L61954,CacheManagerTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheManagerTest.java,L61941,1,0,15,407,5,0,2,0
14147,L61955,CacheMBStatisticsBeanTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheMBStatisticsBeanTest.java,L61941,1,0,15,407,5,0,2,0
14148,L61956,CacheMXBeanTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheMXBeanTest.java,L61941,1,0,15,407,5,0,2,0
14149,L61957,CacheTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheTest.java,L61941,1,0,16,407,9,0,3,0
14150,L61958,CacheWriterClientServerTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheWriterClientServerTest.java,L61941,1,0,15,407,5,0,2,0
14151,L61959,CacheWriterExceptionTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheWriterExceptionTest.java,L61941,1,0,15,407,5,0,2,0
14152,L61960,CacheWriterTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CacheWriterTest.java,L61941,1,0,15,407,5,0,2,0
14153,L61961,CachingProviderClassLoaderTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CachingProviderClassLoaderTest.java,L61941,1,0,15,407,5,0,2,0
14154,L61962,CachingProviderTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CachingProviderTest.java,L61941,1,0,15,407,5,0,2,0
14155,L61963,CachingTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CachingTest.java,L61941,1,0,20,407,5,0,2,0
14156,L61964,ClientServerTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/ClientServerTest.java,L61941,1,0,16,407,5,0,2,0
14157,L61965,CompletionListenerFutureTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/CompletionListenerFutureTest.java,L61941,1,0,15,407,5,0,2,0
14158,L61966,ConfigurationTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/ConfigurationTest.java,L61941,1,0,15,407,5,0,2,0
14159,L61967,DurationTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/DurationTest.java,L61941,1,0,15,407,5,0,2,0
14160,L61968,EntryProcessorExceptionTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/EntryProcessorExceptionTest.java,L61941,1,0,15,407,5,0,2,0
14161,L61969,ExpiryPolicyTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/ExpiryPolicyTest.java,L61941,1,0,15,407,5,0,2,0
14162,L61970,FactoryBuilderTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/FactoryBuilderTest.java,L61941,1,0,15,407,5,0,2,0
14163,L61971,GetTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/GetTest.java,L61941,1,0,16,407,5,0,2,0
14164,L61972,JstTestUtil.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/JstTestUtil.java,L61941,1,0,9,407,3,0,2,0
14165,L61973,MutableCacheEntryListenerConfigurationTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/MutableCacheEntryListenerConfigurationTest.java,L61941,1,0,15,407,5,0,2,0
14166,L61974,MutableConfigurationTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/MutableConfigurationTest.java,L61941,1,0,15,407,5,0,2,0
14167,L61975,PutTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/PutTest.java,L61941,1,0,15,407,5,0,2,0
14168,L61976,RemoveTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/RemoveTest.java,L61941,1,0,16,407,5,0,2,0
14169,L61977,ReplaceTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/ReplaceTest.java,L61941,1,0,15,407,5,0,2,0
14170,L61978,StoreByReferenceTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/StoreByReferenceTest.java,L61941,1,0,15,407,5,0,2,0
14171,L61979,StoreByValueTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/StoreByValueTest.java,L61941,1,0,15,407,5,0,2,0
14172,L61980,TypesTest.java,hazelcast/src/test/java/com/hazelcast/cache/jsr/TypesTest.java,L61941,1,0,15,407,5,0,2,0
14173,L62103,CommonNearCacheTestSupport.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/CommonNearCacheTestSupport.java,L62102,4,0,64,1733,4,0,2,0
14174,L62104,NearCacheManagerTest.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/NearCacheManagerTest.java,L62102,1,0,32,1733,2,0,2,0
14175,L62105,NearCacheManagerTestSupport.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/NearCacheManagerTestSupport.java,L62102,8,0,89,407,3,1,2,0
14176,L62106,NearCacheRecordStoreTest.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/NearCacheRecordStoreTest.java,L62102,3,0,204,831,8,2,3,0
14177,L62107,NearCacheRecordStoreTestSupport.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/NearCacheRecordStoreTestSupport.java,L62102,27,0,200,831,8,2,3,0
14178,L62108,NearCacheTest.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/NearCacheTest.java,L62102,1,0,79,831,6,0,3,0
14179,L62109,NearCacheTestSupport.java,hazelcast/src/test/java/com/hazelcast/cache/nearcache/NearCacheTestSupport.java,L62102,15,0,299,831,6,0,3,0
14180,L68958,AtomicLongAdvancedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomiclong/AtomicLongAdvancedTest.java,L68957,8,0,106,2053,2,0,1,0
14181,L68959,AtomicLongBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomiclong/AtomicLongBasicDistributedTest.java,L68957,1,0,14,2053,3,0,1,0
14182,L68960,AtomicLongBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomiclong/AtomicLongBasicLocalTest.java,L68957,1,0,14,2053,3,0,1,0
14183,L68961,AtomicLongBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomiclong/AtomicLongBasicTest.java,L68957,5,0,159,2053,4,0,2,0
14184,L157850,AtomicLongClientRequestTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomiclong/AtomicLongClientRequestTest.java,L68957,1,0,0,296,15,0,7,0
14185,L69720,AtomicReferenceBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomicreference/AtomicReferenceBasicDistributedTest.java,L69719,1,0,14,2053,2,0,1,0
14186,L69721,AtomicReferenceBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomicreference/AtomicReferenceBasicLocalTest.java,L69719,1,0,14,2053,2,0,1,0
14187,L69722,AtomicReferenceBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomicreference/AtomicReferenceBasicTest.java,L69719,5,0,245,2053,8,0,2,0
14188,L69723,AtomicReferenceClientRequestTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomicreference/AtomicReferenceClientRequestTest.java,L69719,1,0,134,296,8,0,3,0
14189,L69724,AtomicReferenceInstanceSharingTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomicreference/AtomicReferenceInstanceSharingTest.java,L69719,1,0,58,1733,7,0,5,0
14190,L69725,AtomicReferenceMigrationTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/atomicreference/AtomicReferenceMigrationTest.java,L69719,8,0,91,1733,5,0,3,0
14191,L70559,CountDownLatchAdvancedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchAdvancedTest.java,L70558,3,0,100,2053,2,0,1,0
14192,L70560,CountDownLatchBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchBasicDistributedTest.java,L70558,1,0,14,2053,2,0,1,0
14193,L70561,CountDownLatchBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchBasicLocalTest.java,L70558,1,0,14,2053,2,0,1,0
14194,L70562,CountDownLatchBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchBasicTest.java,L70558,5,0,127,2053,2,0,1,0
14195,L70563,CountDownLatchMigrationTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchMigrationTest.java,L70558,1,0,54,1147,4,0,2,0
14196,L70564,CountDownLatchRequestTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchRequestTest.java,L70558,1,0,46,296,6,0,4,0
14197,L70565,CountDownLatchSplitBrainTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/countdownlatch/CountDownLatchSplitBrainTest.java,L70558,2,0,91,116,7,0,5,0
14198,L71092,IdGeneratorBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/idgen/IdGeneratorBasicDistributedTest.java,L71091,1,0,14,2053,2,0,1,0
14199,L71093,IdGeneratorBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/idgen/IdGeneratorBasicLocalTest.java,L71091,1,0,14,2053,2,0,1,0
14200,L71094,IdGeneratorBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/idgen/IdGeneratorBasicTest.java,L71091,2,0,78,2053,3,0,1,0
14201,L71095,IdGeneratorProxyTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/idgen/IdGeneratorProxyTest.java,L71091,1,0,38,407,12,0,5,0
14202,L71096,IdGeneratorStressTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/idgen/IdGeneratorStressTest.java,L71091,1,0,16,429,3,0,3,0
14203,L71097,SplitBrainTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/idgen/SplitBrainTest.java,L71091,1,0,9,429,3,0,3,0
14204,L71234,ConditionAdvancedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/ConditionAdvancedTest.java,L71233,9,0,178,2053,3,0,1,0
14205,L71235,ConditionBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/ConditionBasicDistributedTest.java,L71233,1,0,14,2053,2,0,1,0
14206,L71236,ConditionBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/ConditionBasicLocalTest.java,L71233,1,0,14,2053,2,0,1,0
14207,L71237,ConditionBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/ConditionBasicTest.java,L71233,16,0,425,2053,3,0,1,0
14208,L71238,LockAdvancedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockAdvancedTest.java,L71233,9,0,284,2053,2,0,1,0
14209,L71239,LockBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockBasicDistributedTest.java,L71233,1,0,14,2053,2,0,1,0
14210,L71240,LockBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockBasicLocalTest.java,L71233,1,0,14,2053,2,0,1,0
14211,L71241,LockBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockBasicTest.java,L71233,4,0,322,163,3,0,2,0
14212,L71242,LockSplitBrainTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockSplitBrainTest.java,L71233,2,0,107,116,10,0,6,0
14213,L71243,LockStressTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockStressTest.java,L71233,8,0,76,288,19,0,8,0
14214,L71244,LockTestUtils.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/LockTestUtils.java,L71233,2,0,17,831,3,0,3,0
14215,L71245,ProducerConsumerConditionStressTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/lock/ProducerConsumerConditionStressTest.java,L71233,10,0,108,1147,10,0,5,0
14216,L73406,SemaphoreAdvancedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/semaphore/SemaphoreAdvancedTest.java,L73405,8,0,126,2053,2,0,1,0
14217,L73407,SemaphoreBasicDistributedTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/semaphore/SemaphoreBasicDistributedTest.java,L73405,1,0,14,2053,2,0,1,0
14218,L73408,SemaphoreBasicLocalTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/semaphore/SemaphoreBasicLocalTest.java,L73405,1,0,14,2053,2,0,1,0
14219,L73409,SemaphoreBasicTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/semaphore/SemaphoreBasicTest.java,L73405,18,0,303,2053,2,0,1,0
14220,L73410,SemaphoreClientRequestTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/semaphore/SemaphoreClientRequestTest.java,L73405,1,0,108,296,14,0,7,0
14221,L73411,SemaphoreSplitBrainTest.java,hazelcast/src/test/java/com/hazelcast/concurrent/semaphore/SemaphoreSplitBrainTest.java,L73405,2,0,110,116,12,1,6,0
14222,L79698,DummyMapStore.java,hazelcast/src/test/java/com/hazelcast/config/helpers/DummyMapStore.java,L79697,1,0,32,1147,4,0,4,0
14223,L82763,AllTest.java,hazelcast/src/test/java/com/hazelcast/core/standalone/AllTest.java,L82762,31,0,523,1147,4,0,3,0
14224,L82764,LongRunningTest.java,hazelcast/src/test/java/com/hazelcast/core/standalone/LongRunningTest.java,L82762,29,0,251,1147,4,0,3,0
14225,L86922,MemcacheTest.java,hazelcast/src/test/java/com/hazelcast/internal/ascii/MemcacheTest.java,L86921,30,0,223,753,3,0,2,0
14226,L86923,RestTest.java,hazelcast/src/test/java/com/hazelcast/internal/ascii/RestTest.java,L86921,13,0,213,753,3,0,2,0
14227,L88541,TimedMemberStateTest.java,hazelcast/src/test/java/com/hazelcast/internal/management/TimedMemberStateTest.java,L88540,1,0,28,2899,2,0,2,0
14228,L93739,EntryListenerAdaptorsTest.java,hazelcast/src/test/java/com/hazelcast/map/impl/EntryListenerAdaptorsTest.java,L93738,2,0,61,753,3,1,3,0
14229,L93740,QueryResultSizeLimiterTest.java,hazelcast/src/test/java/com/hazelcast/map/impl/QueryResultSizeLimiterTest.java,L93738,3,0,204,2053,2,0,2,0
14230,L107667,CountingMapLoader.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/CountingMapLoader.java,L107666,1,0,69,1733,4,0,2,0
14231,L107668,LoadAllTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/LoadAllTest.java,L107666,7,0,233,1733,12,0,5,0
14232,L107669,MapClassLoaderTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapClassLoaderTest.java,L107666,7,0,113,1147,13,11,3,0
14233,L107670,MapCreationDelayWithMapStoreTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapCreationDelayWithMapStoreTest.java,L107666,2,0,43,407,3,1,3,0
14234,L107671,MapLoaderFailoverTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapLoaderFailoverTest.java,L107666,1,0,130,1733,3,0,2,0
14235,L107672,MapLoaderLifecycleTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapLoaderLifecycleTest.java,L107666,1,0,44,1733,4,2,2,0
14236,L107673,MapLoaderMultiNodeTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapLoaderMultiNodeTest.java,L107666,1,0,130,1733,3,0,2,0
14237,L107674,MapLoaderTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapLoaderTest.java,L107666,8,0,244,1733,23,6,7,0
14238,L107675,MapStoreAdapterTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreAdapterTest.java,L107666,1,0,73,1147,6,0,2,0
14239,L107676,MapStoreDataLoadingContinuesWhenNodeJoins.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreDataLoadingContinuesWhenNodeJoins.java,L107666,16,0,259,5,10,4,5,0
14240,L107677,MapStoreEvictionTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreEvictionTest.java,L107666,2,0,91,1733,28,6,6,0
14241,L107678,MapStoreTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreTest.java,L107666,58,0,1206,1733,330,44,20,0
14242,L107679,MapStoreWithPredicateTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreWithPredicateTest.java,L107666,1,0,86,1147,10,2,4,0
14243,L107680,MapStoreWriteBehindTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreWriteBehindTest.java,L107666,37,0,685,1733,2,0,2,0
14244,L107681,MapStoreWriteThroughTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/MapStoreWriteThroughTest.java,L107666,9,0,239,1733,2,0,2,0
14245,L107682,PausingMapLoader.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/PausingMapLoader.java,L107666,4,0,58,1733,2,0,2,0
14246,L107683,PostProcessingMapStoreTest.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/PostProcessingMapStoreTest.java,L107666,7,0,98,1147,5,2,2,0
14247,L107684,SimpleMapLoader.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/SimpleMapLoader.java,L107666,5,0,42,1733,9,2,4,0
14248,L107685,TestWriteBehindException.java,hazelcast/src/test/java/com/hazelcast/map/mapstore/TestWriteBehindException.java,L107666,9,0,82,1147,19,0,8,0
14249,L110346,NearCacheLocalImmediateInvalidateTest.java,hazelcast/src/test/java/com/hazelcast/map/nearcache/NearCacheLocalImmediateInvalidateTest.java,L110345,19,0,295,288,8,3,5,0
14250,L110347,NearCacheLocalInvalidationTest.java,hazelcast/src/test/java/com/hazelcast/map/nearcache/NearCacheLocalInvalidationTest.java,L110345,19,0,296,288,6,4,5,0
14251,L110348,NearCacheTest.java,hazelcast/src/test/java/com/hazelcast/map/nearcache/NearCacheTest.java,L110345,37,0,542,831,50,17,11,0
14252,L110536,CustomAttribute.java,hazelcast/src/test/java/com/hazelcast/map/query/CustomAttribute.java,L110535,6,0,27,407,5,1,4,0
14253,L110537,CustomObject.java,hazelcast/src/test/java/com/hazelcast/map/query/CustomObject.java,L110535,10,0,37,407,5,1,4,0
14254,L110538,QueryAdvancedTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QueryAdvancedTest.java,L110535,20,0,392,2899,69,7,14,0
14255,L110539,QueryBasicTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QueryBasicTest.java,L110535,43,0,756,2053,40,12,15,0
14256,L110540,QueryIndexingTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QueryIndexingTest.java,L110535,6,0,111,2053,18,5,6,0
14257,L110541,QueryIndexMigrationTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QueryIndexMigrationTest.java,L110535,18,0,211,1733,14,3,4,0
14258,L110542,QueryIndexTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QueryIndexTest.java,L110535,8,0,127,407,5,1,4,0
14259,L110543,QueryNullIndexingTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QueryNullIndexingTest.java,L110535,4,0,124,407,3,1,3,0
14260,L110544,QuerySlowTest.java,hazelcast/src/test/java/com/hazelcast/map/query/QuerySlowTest.java,L110535,21,0,204,384,12,0,7,0
14261,L111158,SimpleFunctionalMapTest.java,hazelcast/src/test/java/com/hazelcast/map/standalone/SimpleFunctionalMapTest.java,L111157,19,0,142,2053,3,0,2,0
14262,L111159,SimpleMapTest.java,hazelcast/src/test/java/com/hazelcast/map/standalone/SimpleMapTest.java,L111157,22,0,188,1147,7,0,6,0
14263,L111385,AbstractAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/AbstractAggregationTest.java,L111384,5,0,80,288,18,1,9,0
14264,L111386,MapAvgAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MapAvgAggregationTest.java,L111384,13,0,216,1147,7,0,3,0
14265,L111387,MapBaseAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MapBaseAggregationTest.java,L111384,9,0,174,1147,11,0,5,0
14266,L111388,MapMaxAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MapMaxAggregationTest.java,L111384,25,0,246,1147,7,0,3,0
14267,L111389,MapMinAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MapMinAggregationTest.java,L111384,25,0,246,1147,7,0,3,0
14268,L111390,MapSumAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MapSumAggregationTest.java,L111384,13,0,206,1147,7,0,3,0
14269,L111391,MultiMapAvgAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MultiMapAvgAggregationTest.java,L111384,13,0,216,1147,7,0,3,0
14270,L111392,MultiMapBaseAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MultiMapBaseAggregationTest.java,L111384,9,0,174,1147,11,0,5,0
14271,L111393,MultiMapMaxAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MultiMapMaxAggregationTest.java,L111384,25,0,246,1147,7,0,3,0
14272,L111394,MultiMapMinAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MultiMapMinAggregationTest.java,L111384,25,0,246,1147,7,0,3,0
14273,L111395,MultiMapSumAggregationTest.java,hazelcast/src/test/java/com/hazelcast/mapreduce/aggregation/MultiMapSumAggregationTest.java,L111384,13,0,206,1147,7,0,3,0
14274,L119405,Employee.java,hazelcast/src/test/java/com/hazelcast/mapreduce/helpers/Employee.java,L119404,1,0,61,1147,4,0,4,0
14275,L124327,SimpleMultiMapTest.java,hazelcast/src/test/java/com/hazelcast/multimap/standalone/SimpleMultiMapTest.java,L124326,19,0,122,2053,3,0,2,0
14276,L125917,ByteArrayDataSerializable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/ByteArrayDataSerializable.java,L125916,6,0,41,2899,1,0,1,0
14277,L125918,ByteArrayObjectDataOutputTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/ByteArrayObjectDataOutputTest.java,L125916,3,0,72,831,9,2,6,0
14278,L125919,ComplexDataSerializable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/ComplexDataSerializable.java,L125916,13,0,54,2899,3,0,2,0
14279,L125920,CustomSerializationTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/CustomSerializationTest.java,L125916,6,0,98,296,20,0,7,0
14280,L125921,DataDataSerializable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/DataDataSerializable.java,L125916,7,0,37,2899,1,0,1,0
14281,L125922,DataInputOutputTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/DataInputOutputTest.java,L125916,1,0,62,407,2,0,2,0
14282,L125923,EnumTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/EnumTest.java,L125916,1,0,37,1147,21,0,8,0
14283,L125924,InnerPortable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/InnerPortable.java,L125916,20,0,95,296,5,0,4,0
14284,L125925,InvalidRawDataPortable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/InvalidRawDataPortable.java,L125916,1,0,22,296,5,0,4,0
14285,L125926,InvalidRawDataPortable2.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/InvalidRawDataPortable2.java,L125916,1,0,22,296,5,0,4,0
14286,L125927,MainPortable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/MainPortable.java,L125916,22,0,97,296,4,0,4,0
14287,L125928,NamedPortable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/NamedPortable.java,L125916,8,0,49,296,7,1,4,0
14288,L125929,NamedPortableV2.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/NamedPortableV2.java,L125916,1,0,40,296,5,0,4,0
14289,L125930,ObjectCarryingPortable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/ObjectCarryingPortable.java,L125916,7,0,42,296,2,0,2,0
14290,L125931,PacketTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/PacketTest.java,L125916,3,0,60,1733,9,0,4,0
14291,L125932,PortableClassVersionTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/PortableClassVersionTest.java,L125916,1,0,158,296,20,0,6,0
14292,L125933,PortableTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/PortableTest.java,L125916,16,0,603,296,95,14,12,0
14293,L125934,RawDataPortable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/RawDataPortable.java,L125916,17,0,70,296,5,0,4,0
14294,L125935,SampleIdentifiedDataSerializable.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/SampleIdentifiedDataSerializable.java,L125916,5,0,46,296,2,0,2,0
14295,L125936,SerializationConcurrencyTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/SerializationConcurrencyTest.java,L125916,45,0,258,2899,33,0,8,0
14296,L125937,SerializationTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/SerializationTest.java,L125916,8,0,236,1733,44,12,10,0
14297,L125938,SerializersHazelcastInstanceAwareTest.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/SerializersHazelcastInstanceAwareTest.java,L125916,1,0,125,2899,13,0,4,0
14298,L125939,TestSerializationConstants.java,hazelcast/src/test/java/com/hazelcast/nio/serialization/TestSerializationConstants.java,L125916,1,0,13,296,2,0,2,0
14299,L130277,TestKeyStoreUtil.java,hazelcast/src/test/java/com/hazelcast/nio/ssl/TestKeyStoreUtil.java,L130276,6,0,53,429,11,0,6,0
14300,L130415,DroppingConnection.java,hazelcast/src/test/java/com/hazelcast/nio/tcp/DroppingConnection.java,L130414,3,0,68,1147,12,2,4,0
