,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
12525,L8731,PageService.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/service/PageService.java,L8730,1,0,25,0,2,4,592,0
12526,L8732,PageServiceImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/service/PageServiceImpl.java,L8730,57,0,340,0,2,7,592,0
12527,L8927,StructuredContentDao.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/dao/StructuredContentDao.java,L8926,1,0,20,0,1,2,592,0
12528,L8928,StructuredContentDaoImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/dao/StructuredContentDaoImpl.java,L8926,10,0,115,0,1,3,592,0
12529,L9015,CriteriaStructuredContentXref.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/CriteriaStructuredContentXref.java,L9014,12,0,73,0,2,2,592,0
12530,L9016,StructuredContent.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContent.java,L9014,1,0,61,0,1,2,592,0
12531,L9017,StructuredContentField.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentField.java,L9014,1,0,24,0,2,5,2597,0
12532,L9018,StructuredContentFieldImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentFieldImpl.java,L9014,5,0,107,0,2,8,592,0
12533,L9019,StructuredContentFieldTemplate.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentFieldTemplate.java,L9014,1,0,17,0,1,1,592,0
12534,L9020,StructuredContentFieldTemplateImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentFieldTemplateImpl.java,L9014,1,0,72,0,2,2,2597,0
12535,L9021,StructuredContentImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentImpl.java,L9014,8,0,291,0,2,12,592,0
12536,L9022,StructuredContentItemCriteria.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentItemCriteria.java,L9014,1,0,18,0,1,1,592,0
12537,L9023,StructuredContentItemCriteriaImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentItemCriteriaImpl.java,L9014,15,0,117,0,2,8,592,0
12538,L9024,StructuredContentRule.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentRule.java,L9014,1,0,14,0,2,4,2597,0
12539,L9025,StructuredContentRuleImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentRuleImpl.java,L9014,11,0,82,0,2,6,592,0
12540,L9026,StructuredContentType.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentType.java,L9014,1,0,18,0,1,1,592,0
12541,L9027,StructuredContentTypeImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/domain/StructuredContentTypeImpl.java,L9014,1,0,74,0,2,2,2597,0
12542,L9462,ItemCriteriaDTO.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/dto/ItemCriteriaDTO.java,L9461,1,0,19,0,2,2,2597,0
12543,L9463,StructuredContentDTO.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/dto/StructuredContentDTO.java,L9461,1,0,71,0,2,2,2597,0
12544,L9533,ArchivedStructuredContentPublisher.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/message/ArchivedStructuredContentPublisher.java,L9532,1,0,5,0,2,2,2597,0
12545,L9575,AbstractStructuredContentRuleProcessor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/AbstractStructuredContentRuleProcessor.java,L9574,5,0,49,0,1,1,592,0
12546,L9576,StructuredContentDefaultRuleProcessor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/StructuredContentDefaultRuleProcessor.java,L9574,5,0,27,0,2,3,2597,0
12547,L9577,StructuredContentRuleProcessor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/StructuredContentRuleProcessor.java,L9574,1,0,6,0,2,3,2597,0
12548,L9578,StructuredContentService.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/StructuredContentService.java,L9574,1,0,26,0,2,4,592,0
12549,L9579,StructuredContentServiceImpl.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/StructuredContentServiceImpl.java,L9574,88,0,514,0,3,9,592,0
12550,L10328,StaticAssetView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/file/StaticAssetView.java,L10327,6,0,57,0,1,1,592,0
12551,L10329,StaticAssetViewController.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/file/StaticAssetViewController.java,L10327,7,0,74,0,1,3,592,0
12552,L10330,UrlRewriteTag.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/file/UrlRewriteTag.java,L10327,5,0,63,0,2,5,592,0
12553,L10560,DisplayContentTag.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/web/structure/DisplayContentTag.java,L10559,14,0,167,0,2,8,592,0
12554,L4427,CeilingEntities.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/CeilingEntities.java,L4426,1,0,17,0,2,4,2597,0
12555,L4428,EntityImplementations.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/EntityImplementations.java,L4426,1,0,13,0,1,2,592,0
12556,L4997,HtmlEditingPresenter.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/HtmlEditingPresenter.java,L4996,4,0,71,0,1,1,592,0
12557,L6271,PagesCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PagesCustomPersistenceHandler.java,L6270,16,0,290,0,2,6,592,0
12558,L6272,PageTemplateCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PageTemplateCustomPersistenceHandler.java,L6270,35,0,275,0,2,4,592,0
12559,L6273,PendingSandBoxItemCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/PendingSandBoxItemCustomPersistenceHandler.java,L6270,17,0,104,0,1,2,592,0
12560,L6274,RequestDTOCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/RequestDTOCustomPersistenceHandler.java,L6270,1,0,13,0,1,1,592,0
12561,L6275,SandBoxItemCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/SandBoxItemCustomPersistenceHandler.java,L6270,22,0,165,0,1,2,592,0
12562,L6276,StaticAssetCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StaticAssetCustomPersistenceHandler.java,L6270,24,0,380,0,2,5,592,0
12563,L6277,StructuredContentCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentCustomPersistenceHandler.java,L6270,30,0,403,0,2,8,592,0
12564,L6278,StructuredContentItemCriteriaCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentItemCriteriaCustomPersistenceHandler.java,L6270,9,0,94,0,2,3,592,0
12565,L6279,StructuredContentTypeCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentTypeCustomPersistenceHandler.java,L6270,35,0,275,0,2,3,592,0
12566,L6280,TimeDTOCustomPersistenceHandler.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/TimeDTOCustomPersistenceHandler.java,L6270,2,0,55,0,1,2,592,0
12567,L8696,JMSArchivedPagePublisher.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/message/jms/JMSArchivedPagePublisher.java,L8695,1,0,33,0,2,2,2597,0
12568,L8697,JMSArchivedPageSubscriber.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/page/message/jms/JMSArchivedPageSubscriber.java,L8695,2,0,21,0,2,2,2597,0
12569,L9542,JMSArchivedStructuredContentPublisher.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/message/jms/JMSArchivedStructuredContentPublisher.java,L9541,1,0,37,0,2,2,2597,0
12570,L9543,JMSArchivedStructuredContentSubscriber.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/message/jms/JMSArchivedStructuredContentSubscriber.java,L9541,3,0,24,0,2,2,2597,0
12571,L9937,StructuredContentRuleType.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/structure/service/type/StructuredContentRuleType.java,L9936,9,0,59,0,2,4,2597,0
12572,L4458,StaticAssetDescriptionMapDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/file/StaticAssetDescriptionMapDataSourceFactory.java,L4457,3,0,43,0,1,1,592,0
12573,L4459,StaticAssetsTileGridDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/file/StaticAssetsTileGridDataSourceFactory.java,L4457,3,0,32,0,1,1,592,0
12574,L4460,StaticAssetsTreeDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/file/StaticAssetsTreeDataSourceFactory.java,L4457,3,0,32,0,1,1,592,0
12575,L4543,LocaleListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/LocaleListDataSourceFactory.java,L4542,3,0,31,0,1,1,592,0
12576,L4544,PageDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/PageDataSourceFactory.java,L4542,3,0,34,0,1,1,592,0
12577,L4545,PageListDataSource.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/PageListDataSource.java,L4542,1,0,18,0,1,1,592,0
12578,L4546,PageTemplateFormListDataSource.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/PageTemplateFormListDataSource.java,L4542,1,0,29,0,1,1,592,0
12579,L4547,PageTemplateFormListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/PageTemplateFormListDataSourceFactory.java,L4542,1,0,24,0,1,1,592,0
12580,L4548,PageTemplateSearchListDataSource.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/PageTemplateSearchListDataSource.java,L4542,1,0,18,0,1,1,592,0
12581,L4549,PageTemplateSearchListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/PageTemplateSearchListDataSourceFactory.java,L4542,3,0,30,0,1,1,592,0
12582,L4725,SandBoxItemListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/sandbox/SandBoxItemListDataSourceFactory.java,L4724,2,0,32,0,1,1,592,0
12583,L4743,CustomerListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/CustomerListDataSourceFactory.java,L4742,3,0,32,0,1,1,592,0
12584,L4744,OrderItemListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/OrderItemListDataSourceFactory.java,L4742,3,0,32,0,1,1,592,0
12585,L4745,ProductListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/ProductListDataSourceFactory.java,L4742,3,0,32,0,1,1,592,0
12586,L4746,RequestDTOListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/RequestDTOListDataSourceFactory.java,L4742,3,0,31,0,1,1,592,0
12587,L4747,StructuredContentItemCriteriaListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/StructuredContentItemCriteriaListDataSourceFactory.java,L4742,3,0,36,0,1,1,592,0
12588,L4748,StructuredContentListDataSource.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/StructuredContentListDataSource.java,L4742,1,0,18,0,1,1,592,0
12589,L4749,StructuredContentListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/StructuredContentListDataSourceFactory.java,L4742,1,0,27,0,1,1,592,0
12590,L4750,StructuredContentTypeFormListDataSource.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/StructuredContentTypeFormListDataSource.java,L4742,1,0,29,0,1,1,592,0
12591,L4751,StructuredContentTypeFormListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/StructuredContentTypeFormListDataSourceFactory.java,L4742,1,0,24,0,1,1,592,0
12592,L4752,StructuredContentTypeSearchListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/StructuredContentTypeSearchListDataSourceFactory.java,L4742,3,0,31,0,1,1,592,0
12593,L4753,TimeDTOListDataSourceFactory.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/TimeDTOListDataSourceFactory.java,L4742,3,0,31,0,1,1,592,0
12594,L5000,StaticAssetsPresenter.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/file/StaticAssetsPresenter.java,L4999,10,0,207,0,2,7,2597,0
12595,L5153,PagesPresenter.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/pages/PagesPresenter.java,L5152,20,0,241,0,2,4,2597,0
12596,L5275,MySandBoxPresenter.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/MySandBoxPresenter.java,L5274,12,0,169,0,1,2,592,0
12597,L5276,SandBoxPresenter.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/sandbox/SandBoxPresenter.java,L5274,22,0,275,0,1,2,592,0
12598,L5564,FilterType.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/structure/FilterType.java,L5563,1,0,8,0,1,1,592,0
12599,L5565,StructuredContentPresenter.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/structure/StructuredContentPresenter.java,L5563,19,0,366,0,2,2,2597,0
12600,L5566,StructuredContentPresenterExtractor.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/structure/StructuredContentPresenterExtractor.java,L5563,20,0,175,0,2,3,2597,0
12601,L5567,StructuredContentPresenterInitializer.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/presenter/structure/StructuredContentPresenterInitializer.java,L5563,9,0,94,0,1,1,592,0
12602,L5907,StaticAssetsDisplay.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/file/StaticAssetsDisplay.java,L5906,1,0,6,0,1,1,592,0
12603,L5908,StaticAssetsView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/file/StaticAssetsView.java,L5906,4,0,65,0,1,1,592,0
12604,L5940,PagesDisplay.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/pages/PagesDisplay.java,L5939,1,0,11,0,1,1,592,0
12605,L5941,PagesView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/pages/PagesView.java,L5939,4,0,63,0,1,1,592,0
12606,L5972,CommentCallback.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/sandbox/CommentCallback.java,L5971,1,0,4,0,1,1,592,0
12607,L5973,CommentDialog.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/sandbox/CommentDialog.java,L5971,3,0,73,0,1,1,592,0
12608,L5974,MySandBoxDisplay.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/sandbox/MySandBoxDisplay.java,L5971,1,0,23,0,1,1,592,0
12609,L5975,MySandBoxView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/sandbox/MySandBoxView.java,L5971,1,0,247,0,1,1,592,0
12610,L5976,SandBoxDisplay.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/sandbox/SandBoxDisplay.java,L5971,1,0,15,0,1,1,592,0
12611,L5977,SandBoxView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/sandbox/SandBoxView.java,L5971,1,0,119,0,1,1,592,0
12612,L6124,StructuredContentDisplay.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/structure/StructuredContentDisplay.java,L6123,1,0,48,0,1,1,592,0
12613,L6125,StructuredContentView.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/view/structure/StructuredContentView.java,L6123,5,0,324,0,1,1,592,0
12614,L4463,StaticAssetsListClientyEntityModule.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/file/module/StaticAssetsListClientyEntityModule.java,L4462,8,0,74,0,2,3,592,0
12615,L4561,PagesListClientyEntityModule.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/module/PagesListClientyEntityModule.java,L4560,8,0,74,0,2,3,592,0
12616,L4562,PageTemplateSearchClientEntityModule.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/pages/module/PageTemplateSearchClientEntityModule.java,L4560,5,0,63,0,2,3,592,0
12617,L4766,StructuredContentItemCriteriaListModule.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/module/StructuredContentItemCriteriaListModule.java,L4765,5,0,63,0,1,1,592,0
12618,L4767,StructuredContentListClientEntityModule.java,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/client/datasource/structure/module/StructuredContentListClientEntityModule.java,L4765,17,0,138,0,2,5,592,0
12619,L9982,BroadleafProcessURLFilterTest.java,admin/broadleaf-contentmanagement-module/src/test/java/org/broadleafcommerce/cms/web/BroadleafProcessURLFilterTest.java,L9981,1,0,11,0,1,1,592,0
12620,L7902,StaticAssetServiceImplTest.java,admin/broadleaf-contentmanagement-module/src/test/java/org/broadleafcommerce/cms/file/service/StaticAssetServiceImplTest.java,L7901,1,0,21,0,1,1,592,0
12621,L10669,RequestDTO.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/common/RequestDTO.java,L10668,1,0,6,0,1,1,592,0
12622,L10670,RequestDTOImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/common/RequestDTOImpl.java,L10668,2,0,29,0,2,4,2597,0
12623,L10671,TimeDTO.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/common/TimeDTO.java,L10668,7,0,85,0,2,5,2597,0
12624,L16317,AdminAuditable.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/audit/AdminAuditable.java,L16316,1,0,49,0,2,2,2597,0
12625,L16318,AdminAuditableListener.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/audit/AdminAuditableListener.java,L16316,12,0,74,0,1,2,592,0
12626,L16365,AbstractHtmlEditingModule.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/AbstractHtmlEditingModule.java,L16364,1,0,17,0,1,1,592,0
12627,L16366,AbstractModule.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/AbstractModule.java,L16364,2,0,67,0,1,1,592,0
12628,L16367,BLCLaunch.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/BLCLaunch.java,L16364,6,0,40,0,2,3,2597,0
12629,L16368,BLCMain.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/BLCMain.java,L16364,20,0,183,0,2,7,592,0
12630,L16369,HtmlEditingModule.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/HtmlEditingModule.java,L16364,1,0,7,0,1,1,592,0
12631,L16370,MessageManager.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/MessageManager.java,L16364,16,0,116,0,1,1,592,0
12632,L16371,Module.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/Module.java,L16364,1,0,9,0,1,1,592,0
12633,L16372,OpenAdminMessages.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/OpenAdminMessages.java,L16364,1,0,72,0,2,5,592,0
12634,L16373,UserManagementModule.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/UserManagementModule.java,L16364,1,0,39,0,1,1,592,0
12635,L22055,AdminSandBoxFilter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/AdminSandBoxFilter.java,L22054,2,0,48,0,1,1,592,0
12636,L22057,CompatibleGWTSecuredRPCServiceExporter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/security/CompatibleGWTSecuredRPCServiceExporter.java,L22054,11,0,89,0,2,2,592,0
12637,L16596,ItemEdited.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/callback/ItemEdited.java,L16595,1,0,17,0,2,3,2597,0
12638,L16597,ItemEditedHandler.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/callback/ItemEditedHandler.java,L16595,1,0,4,0,1,1,592,0
12639,L16598,SearchItemSelected.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/callback/SearchItemSelected.java,L16595,1,0,17,0,1,1,592,0
12640,L16599,SearchItemSelectedHandler.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/callback/SearchItemSelectedHandler.java,L16595,1,0,4,0,1,1,592,0
12641,L16600,TileGridItemSelected.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/callback/TileGridItemSelected.java,L16595,1,0,17,0,1,1,592,0
12642,L16601,TileGridItemSelectedHandler.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/callback/TileGridItemSelectedHandler.java,L16595,1,0,4,0,1,1,592,0
12643,L16635,CeilingEntities.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/CeilingEntities.java,L16634,1,0,6,0,1,1,592,0
12644,L16636,DataSourceFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/DataSourceFactory.java,L16634,1,0,7,0,1,1,592,0
12645,L16637,EntityImplementations.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/EntityImplementations.java,L16634,1,0,6,0,1,1,592,0
12646,L16638,GwtRpcDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/GwtRpcDataSource.java,L16634,5,0,44,0,1,1,592,0
12647,L16639,SimpleDataSourceFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/SimpleDataSourceFactory.java,L16634,1,0,35,0,2,2,2597,0
12648,L17834,ClassMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/ClassMetadata.java,L17833,1,0,34,0,2,4,592,0
12649,L17835,ClassTree.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/ClassTree.java,L17833,6,0,85,0,2,2,592,0
12650,L17836,CriteriaTransferObject.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/CriteriaTransferObject.java,L17833,2,0,35,0,2,2,592,0
12651,L17837,DynamicResultSet.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/DynamicResultSet.java,L17833,1,0,41,0,2,2,592,0
12652,L17838,Entity.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/Entity.java,L17833,10,0,108,0,2,4,592,0
12653,L17839,FieldMetadata.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/FieldMetadata.java,L17833,4,0,166,0,1,2,2597,0
12654,L17840,FieldPresentationAttributes.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/FieldPresentationAttributes.java,L17833,3,0,156,0,1,2,2597,0
12655,L17841,FilterAndSortCriteria.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/FilterAndSortCriteria.java,L17833,1,0,47,0,2,2,592,0
12656,L17842,ForeignKey.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/ForeignKey.java,L17833,1,0,80,0,2,2,592,0
12657,L17843,ForeignKeyRestrictionType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/ForeignKeyRestrictionType.java,L17833,1,0,6,0,2,2,592,0
12658,L17844,JoinStructure.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/JoinStructure.java,L17833,1,0,100,0,2,2,592,0
12659,L17846,MergedPropertyType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/MergedPropertyType.java,L17833,1,0,8,0,1,1,2597,0
12660,L17847,OperationType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/OperationType.java,L17833,1,0,8,0,2,2,592,0
12661,L17848,OperationTypes.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/OperationTypes.java,L17833,1,0,50,0,2,2,592,0
