,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
1471,L839,SetTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java,L778,2,0,30,0,20,2,1300,0
1472,L840,SingletonPredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/SingletonPredictionContext.java,L778,12,0,57,0,28,2,1300,0
1473,L841,StarBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java,L778,1,0,7,0,6,2,1300,0
1474,L842,StarLoopbackState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java,L778,1,0,10,0,8,2,1300,0
1475,L843,StarLoopEntryState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopEntryState.java,L778,1,0,11,0,10,2,1300,0
1476,L844,TokensStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java,L778,1,0,7,0,9,2,1300,0
1477,L845,Transition.java,runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java,L778,2,0,63,0,37,2,1300,0
1478,L846,WildcardTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/WildcardTransition.java,L778,2,0,18,0,15,2,1843,0
1479,L4664,DFA.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java,L4663,11,0,98,0,38,2,1300,0
1480,L4665,DFASerializer.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFASerializer.java,L4663,14,0,59,0,25,2,1300,0
1481,L4666,DFAState.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFAState.java,L4663,8,0,85,0,58,2,1300,0
1482,L4667,LexerDFASerializer.java,runtime/Java/src/org/antlr/v4/runtime/dfa/LexerDFASerializer.java,L4663,1,0,12,0,5,2,1843,0
1483,L5135,AbstractEqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/AbstractEqualityComparator.java,L5134,1,0,3,0,2,2,1843,0
1484,L5136,Array2DHashSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/Array2DHashSet.java,L5134,71,0,379,0,34,2,1300,0
1485,L5137,DoubleKeyMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java,L5134,5,0,40,0,6,2,1843,0
1486,L5138,EqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java,L5134,1,0,5,0,2,2,1843,0
1487,L5139,FlexibleHashMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java,L5134,33,0,221,0,12,2,1300,0
1488,L5140,GraphicsSupport.java,runtime/Java/src/org/antlr/v4/runtime/misc/GraphicsSupport.java,L5134,8,0,75,0,11,2,1300,0
1489,L5141,IntegerList.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntegerList.java,L5134,35,0,184,0,15,2,1843,0
1490,L5142,IntegerStack.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntegerStack.java,L5134,1,0,20,0,5,2,1843,0
1491,L5143,Interval.java,runtime/Java/src/org/antlr/v4/runtime/misc/Interval.java,L5134,17,0,84,0,23,2,1300,0
1492,L5144,IntervalSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntervalSet.java,L5134,109,0,507,1,40,2,1300,0
1493,L5145,IntSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java,L5134,1,0,27,1,12,2,1300,0
1494,L5146,JFileChooserConfirmOverwrite.java,runtime/Java/src/org/antlr/v4/runtime/misc/JFileChooserConfirmOverwrite.java,L5134,3,0,23,0,2,1,1300,0
1495,L5147,LogManager.java,runtime/Java/src/org/antlr/v4/runtime/misc/LogManager.java,L5134,4,0,81,0,7,2,1843,0
1496,L5148,MultiMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java,L5134,4,0,23,0,5,1,1843,0
1497,L5149,MurmurHash.java,runtime/Java/src/org/antlr/v4/runtime/misc/MurmurHash.java,L5134,3,0,48,0,4,2,1300,0
1498,L5150,ObjectEqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/ObjectEqualityComparator.java,L5134,3,0,18,0,4,2,1300,0
1499,L5151,OrderedHashSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/OrderedHashSet.java,L5134,4,0,73,0,16,2,1843,0
1500,L5152,Pair.java,runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java,L5134,4,0,32,0,7,2,1843,0
1501,L5153,ParseCancellationException.java,runtime/Java/src/org/antlr/v4/runtime/misc/ParseCancellationException.java,L5134,1,0,18,0,5,2,1843,0
1502,L5154,TestRig.java,runtime/Java/src/org/antlr/v4/runtime/misc/TestRig.java,L5134,39,0,205,0,51,2,1300,0
1503,L5155,Triple.java,runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java,L5134,5,0,36,0,7,2,1843,0
1504,L5156,Utils.java,runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java,L5134,25,0,152,1,27,2,1300,0
1505,L7870,AbstractParseTreeVisitor.java,runtime/Java/src/org/antlr/v4/runtime/tree/AbstractParseTreeVisitor.java,L7869,3,0,39,1,8,1,1300,0
1506,L7871,ErrorNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNode.java,L7869,1,0,3,0,6,2,1843,0
1507,L7872,ErrorNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java,L7869,1,0,11,0,6,2,1843,0
1508,L7873,ParseTree.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTree.java,L7869,1,0,13,0,44,2,1300,0
1509,L7874,ParseTreeListener.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeListener.java,L7869,1,0,9,0,20,2,1300,0
1510,L7875,ParseTreeProperty.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java,L7869,1,0,9,0,7,2,1300,0
1511,L7876,ParseTreeVisitor.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeVisitor.java,L7869,1,0,8,0,31,2,1300,0
1512,L7877,ParseTreeWalker.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeWalker.java,L7869,4,0,33,0,22,2,1300,0
1513,L7878,RuleNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java,L7869,1,0,5,0,5,2,1843,0
1514,L7879,SyntaxTree.java,runtime/Java/src/org/antlr/v4/runtime/tree/SyntaxTree.java,L7869,1,0,8,0,18,2,1300,0
1515,L7880,TerminalNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNode.java,L7869,1,0,5,0,6,2,1843,0
1516,L7881,TerminalNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNodeImpl.java,L7869,3,0,45,0,16,2,1843,0
1517,L7882,Tree.java,runtime/Java/src/org/antlr/v4/runtime/tree/Tree.java,L7869,1,0,12,0,12,2,1843,0
1518,L7883,Trees.java,runtime/Java/src/org/antlr/v4/runtime/tree/Trees.java,L7869,25,0,155,0,48,2,1843,0
1519,L7933,BasicFontMetrics.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/BasicFontMetrics.java,L7932,4,0,20,0,7,2,1300,0
1520,L7934,PostScriptDocument.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/PostScriptDocument.java,L7932,7,0,142,1,18,2,1843,0
1521,L7935,SystemFontMetrics.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/SystemFontMetrics.java,L7932,2,0,26,0,2,1,1300,0
1522,L7936,TreeLayoutAdaptor.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeLayoutAdaptor.java,L7932,3,0,93,0,7,2,1843,0
1523,L7937,TreePostScriptGenerator.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreePostScriptGenerator.java,L7932,6,0,114,0,24,2,1300,0
1524,L7938,TreeTextProvider.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeTextProvider.java,L7932,1,0,5,0,3,2,1843,0
1525,L7939,TreeViewer.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeViewer.java,L7932,30,0,553,0,58,4,1843,0
1526,L8883,Chunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/Chunk.java,L8882,1,0,3,0,11,2,1300,0
1527,L8884,ParseTreeMatch.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreeMatch.java,L8882,8,0,70,0,15,2,1300,0
1528,L8885,ParseTreePattern.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePattern.java,L8882,3,0,58,0,9,2,1843,0
1529,L8886,ParseTreePatternMatcher.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePatternMatcher.java,L8882,60,0,312,0,38,2,1843,0
1530,L8887,RuleTagToken.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/RuleTagToken.java,L8882,4,0,77,0,9,2,1300,0
1531,L8888,TagChunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TagChunk.java,L8882,4,0,32,0,5,2,1843,0
1532,L8889,TextChunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TextChunk.java,L8882,2,0,20,0,7,2,1300,0
1533,L8890,TokenTagToken.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TokenTagToken.java,L8882,2,0,38,0,8,2,1300,0
1534,L9330,XPath.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPath.java,L9329,23,0,144,0,24,2,1843,0
1535,L9331,XPathElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathElement.java,L9329,2,0,16,0,10,2,1843,0
1536,L9332,XPathLexerErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexerErrorListener.java,L9329,1,0,12,0,3,1,1843,0
1537,L9333,XPathRuleAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleAnywhereElement.java,L9329,1,0,15,0,5,2,1843,0
1538,L9334,XPathRuleElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleElement.java,L9329,7,0,30,0,9,1,1843,0
1539,L9335,XPathTokenAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenAnywhereElement.java,L9329,1,0,15,0,3,1,1843,0
1540,L9336,XPathTokenElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenElement.java,L9329,7,0,30,0,9,1,1843,0
1541,L9337,XPathWildcardAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardAnywhereElement.java,L9329,2,0,15,0,4,1,1843,0
1542,L9338,XPathWildcardElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardElement.java,L9329,3,0,21,0,9,2,1843,0
1543,L5164,NotNull.java,runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/NotNull.java,L5163,1,0,11,0,3,2,1843,0
1544,L5165,Nullable.java,runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/Nullable.java,L5163,1,0,11,0,3,2,1843,0
1545,L5166,NullUsageProcessor.java,runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/NullUsageProcessor.java,L5163,50,0,217,0,12,2,1300,0
1546,L116,Antlr4ErrorLog.java,antlr4-maven-plugin/src/main/java/org/antlr/mojo/antlr4/Antlr4ErrorLog.java,L115,6,0,52,1,19,3,1843,0
1547,L117,Antlr4Mojo.java,antlr4-maven-plugin/src/main/java/org/antlr/mojo/antlr4/Antlr4Mojo.java,L115,40,0,276,2,58,3,1843,0
1548,L496,Tool.java,tool/src/org/antlr/v4/Tool.java,L495,115,0,663,6,195,2,1843,0
1549,L9719,AnalysisPipeline.java,tool/src/org/antlr/v4/analysis/AnalysisPipeline.java,L9718,12,0,73,0,50,2,1300,0
1550,L9720,LeftRecursionDetector.java,tool/src/org/antlr/v4/analysis/LeftRecursionDetector.java,L9718,14,0,82,0,22,2,1843,0
1551,L9721,LeftRecursiveRuleAltInfo.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAltInfo.java,L9718,1,0,28,0,11,2,1843,0
1552,L9722,LeftRecursiveRuleAnalyzer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAnalyzer.java,L9718,56,0,318,0,43,2,1843,1
1553,L9723,LeftRecursiveRuleTransformer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleTransformer.java,L9718,17,0,167,2,47,2,1843,2
1554,L10200,ATNFactory.java,tool/src/org/antlr/v4/automata/ATNFactory.java,L10199,1,0,50,0,25,2,1843,0
1555,L10201,ATNOptimizer.java,tool/src/org/antlr/v4/automata/ATNOptimizer.java,L10199,22,0,110,0,14,2,1843,0
1556,L10202,ATNPrinter.java,tool/src/org/antlr/v4/automata/ATNPrinter.java,L10199,24,0,98,0,24,2,1843,0
1557,L10203,ATNVisitor.java,tool/src/org/antlr/v4/automata/ATNVisitor.java,L10199,3,0,22,0,10,2,1843,0
1558,L10204,LexerATNFactory.java,tool/src/org/antlr/v4/automata/LexerATNFactory.java,L10199,59,0,374,2,53,2,1843,0
1559,L10205,ParserATNFactory.java,tool/src/org/antlr/v4/automata/ParserATNFactory.java,L10199,67,0,532,0,97,2,1843,0
1560,L10206,TailEpsilonRemover.java,tool/src/org/antlr/v4/automata/TailEpsilonRemover.java,L10199,11,0,39,0,13,2,1843,0
1561,L10705,ActionTranslator.java,tool/src/org/antlr/v4/codegen/ActionTranslator.java,L10704,30,0,266,0,58,3,1843,0
1562,L10706,BlankOutputModelFactory.java,tool/src/org/antlr/v4/codegen/BlankOutputModelFactory.java,L10704,1,0,67,0,22,2,1843,0
1563,L10707,CodeGenerator.java,tool/src/org/antlr/v4/codegen/CodeGenerator.java,L10704,16,0,198,0,94,2,1843,0
1564,L10708,CodeGeneratorExtension.java,tool/src/org/antlr/v4/codegen/CodeGeneratorExtension.java,L10704,1,0,37,0,23,1,1843,0
1565,L10709,CodeGenPipeline.java,tool/src/org/antlr/v4/codegen/CodeGenPipeline.java,L10704,18,0,84,0,51,3,1843,0
1566,L10710,DefaultOutputModelFactory.java,tool/src/org/antlr/v4/codegen/DefaultOutputModelFactory.java,L10704,4,0,63,0,34,2,1843,0
1567,L10711,JavaTarget.java,tool/src/org/antlr/v4/codegen/JavaTarget.java,L10704,4,0,68,1,18,2,1843,0
1568,L10712,LexerFactory.java,tool/src/org/antlr/v4/codegen/LexerFactory.java,L10704,1,0,4,0,19,1,1843,0
1569,L10713,OutputModelController.java,tool/src/org/antlr/v4/codegen/OutputModelController.java,L10704,44,0,372,1,75,2,1843,0
1570,L10714,OutputModelFactory.java,tool/src/org/antlr/v4/codegen/OutputModelFactory.java,L10704,1,0,58,0,47,2,1843,0
1571,L10715,OutputModelWalker.java,tool/src/org/antlr/v4/codegen/OutputModelWalker.java,L10704,18,0,97,0,28,2,1843,0
1572,L10716,ParserFactory.java,tool/src/org/antlr/v4/codegen/ParserFactory.java,L10704,40,0,290,0,79,2,1843,0
1573,L10717,Target.java,tool/src/org/antlr/v4/codegen/Target.java,L10704,54,0,318,1,96,3,1843,0
1574,L10718,Wildcard.java,tool/src/org/antlr/v4/codegen/Wildcard.java,L10704,1,0,8,0,4,1,1843,0
1575,L13486,CharSupport.java,tool/src/org/antlr/v4/misc/CharSupport.java,L13485,23,0,90,0,10,1,1843,0
1576,L13487,FrequencySet.java,tool/src/org/antlr/v4/misc/FrequencySet.java,L13485,3,0,19,0,9,2,1843,0
1577,L13488,Graph.java,tool/src/org/antlr/v4/misc/Graph.java,L13485,11,0,58,0,14,2,1843,0
1578,L13489,MutableInt.java,tool/src/org/antlr/v4/misc/MutableInt.java,L13485,2,0,20,0,14,2,1300,0
1579,L13490,OrderedHashMap.java,tool/src/org/antlr/v4/misc/OrderedHashMap.java,L13485,2,0,31,0,8,2,1300,0
1580,L13491,Utils.java,tool/src/org/antlr/v4/misc/Utils.java,L13485,18,0,94,0,40,2,1843,0
1581,L13746,ActionSplitterListener.java,tool/src/org/antlr/v4/parse/ActionSplitterListener.java,L13745,1,0,10,0,16,2,1300,0
1582,L13747,GrammarASTAdaptor.java,tool/src/org/antlr/v4/parse/GrammarASTAdaptor.java,L13745,4,0,43,0,22,2,1843,0
1583,L13748,GrammarToken.java,tool/src/org/antlr/v4/parse/GrammarToken.java,L13745,6,0,56,0,2,2,1300,0
1584,L13749,ResyncToEndOfRuleBlock.java,tool/src/org/antlr/v4/parse/ResyncToEndOfRuleBlock.java,L13745,1,0,3,0,5,1,1843,0
1585,L13750,ScopeParser.java,tool/src/org/antlr/v4/parse/ScopeParser.java,L13745,59,0,205,0,25,2,1843,0
1586,L13751,TokenVocabParser.java,tool/src/org/antlr/v4/parse/TokenVocabParser.java,L13745,12,0,122,1,28,2,1843,0
1587,L13752,ToolANTLRLexer.java,tool/src/org/antlr/v4/parse/ToolANTLRLexer.java,L13745,1,0,22,0,4,2,1300,0
1588,L13753,ToolANTLRParser.java,tool/src/org/antlr/v4/parse/ToolANTLRParser.java,L13745,4,0,43,0,16,2,1300,0
1589,L13754,v3TreeGrammarException.java,tool/src/org/antlr/v4/parse/v3TreeGrammarException.java,L13745,1,0,9,0,3,1,1843,0
1590,L13755,v4ParserException.java,tool/src/org/antlr/v4/parse/v4ParserException.java,L13745,1,0,11,0,10,2,1843,0
1591,L13990,ActionSniffer.java,tool/src/org/antlr/v4/semantics/ActionSniffer.java,L13989,3,0,65,0,15,2,1300,0
1592,L13991,AttributeChecks.java,tool/src/org/antlr/v4/semantics/AttributeChecks.java,L13989,35,0,195,0,51,2,1300,0
1593,L13992,BasicSemanticChecks.java,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,L13989,84,0,466,4,108,3,1843,0
1594,L13993,BlankActionSplitterListener.java,tool/src/org/antlr/v4/semantics/BlankActionSplitterListener.java,L13989,1,0,33,0,14,2,1300,0
1595,L13994,RuleCollector.java,tool/src/org/antlr/v4/semantics/RuleCollector.java,L13989,8,0,91,1,20,2,1843,0
1596,L13995,SemanticPipeline.java,tool/src/org/antlr/v4/semantics/SemanticPipeline.java,L13989,40,0,165,0,75,2,1843,2
1597,L13996,SymbolChecks.java,tool/src/org/antlr/v4/semantics/SymbolChecks.java,L13989,45,0,219,3,58,2,1843,0
1598,L13997,SymbolCollector.java,tool/src/org/antlr/v4/semantics/SymbolCollector.java,L13989,5,0,142,1,31,2,1843,0
1599,L13998,UseDefAnalyzer.java,tool/src/org/antlr/v4/semantics/UseDefAnalyzer.java,L13989,7,0,75,0,22,2,1300,0
1600,L15205,Alternative.java,tool/src/org/antlr/v4/tool/Alternative.java,L15204,22,0,87,1,35,2,1843,0
1601,L15206,ANTLRMessage.java,tool/src/org/antlr/v4/tool/ANTLRMessage.java,L15204,6,0,74,0,13,2,1843,0
1602,L15207,ANTLRToolListener.java,tool/src/org/antlr/v4/tool/ANTLRToolListener.java,L15204,1,0,6,0,5,1,1843,0
1603,L15208,Attribute.java,tool/src/org/antlr/v4/tool/Attribute.java,L15204,2,0,23,0,15,2,1300,0
1604,L15209,AttributeDict.java,tool/src/org/antlr/v4/tool/AttributeDict.java,L15204,4,0,50,0,24,2,1843,0
1605,L15210,AttributeResolver.java,tool/src/org/antlr/v4/tool/AttributeResolver.java,L15204,1,0,10,0,15,1,1843,0
1606,L15211,BuildDependencyGenerator.java,tool/src/org/antlr/v4/tool/BuildDependencyGenerator.java,L15204,21,0,143,1,15,3,1843,0
1607,L15212,DefaultToolListener.java,tool/src/org/antlr/v4/tool/DefaultToolListener.java,L15204,4,0,32,0,9,2,1300,0
1608,L15213,DOTGenerator.java,tool/src/org/antlr/v4/tool/DOTGenerator.java,L15204,65,0,284,0,59,2,1843,0
1609,L15214,ErrorManager.java,tool/src/org/antlr/v4/tool/ErrorManager.java,L15204,26,0,224,0,65,2,1843,0
1610,L15215,ErrorSeverity.java,tool/src/org/antlr/v4/tool/ErrorSeverity.java,L15204,1,0,13,0,9,1,1843,0
1611,L15216,ErrorType.java,tool/src/org/antlr/v4/tool/ErrorType.java,L15204,1,0,126,9,153,2,1843,2
1612,L15217,Grammar.java,tool/src/org/antlr/v4/tool/Grammar.java,L15204,136,0,812,4,197,2,1843,0
1613,L15218,GrammarSemanticsMessage.java,tool/src/org/antlr/v4/tool/GrammarSemanticsMessage.java,L15204,2,0,16,0,9,1,1843,0
1614,L15219,GrammarSyntaxMessage.java,tool/src/org/antlr/v4/tool/GrammarSyntaxMessage.java,L15204,2,0,24,0,8,2,1843,0
1615,L15220,GrammarTransformPipeline.java,tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,L15204,50,0,307,2,74,2,1843,0
1616,L15221,LabelElementPair.java,tool/src/org/antlr/v4/tool/LabelElementPair.java,L15204,8,0,36,0,12,2,1843,0
1617,L15222,LabelType.java,tool/src/org/antlr/v4/tool/LabelType.java,L15204,1,0,13,0,6,1,1843,0
1618,L15223,LeftRecursionCyclesMessage.java,tool/src/org/antlr/v4/tool/LeftRecursionCyclesMessage.java,L15204,6,0,25,0,11,2,1843,0
1619,L15224,LeftRecursiveRule.java,tool/src/org/antlr/v4/tool/LeftRecursiveRule.java,L15204,20,0,84,0,22,2,1300,0
1620,L15225,LexerGrammar.java,tool/src/org/antlr/v4/tool/LexerGrammar.java,L15204,4,0,40,0,18,2,1300,0
1621,L15226,Rule.java,tool/src/org/antlr/v4/tool/Rule.java,L15204,47,0,249,1,92,3,1843,0
1622,L15227,ToolMessage.java,tool/src/org/antlr/v4/tool/ToolMessage.java,L15204,1,0,13,0,7,1,1843,0
1623,L11475,Action.java,tool/src/org/antlr/v4/codegen/model/Action.java,L11474,3,0,44,0,21,2,1300,0
1624,L11476,AddToLabelList.java,tool/src/org/antlr/v4/codegen/model/AddToLabelList.java,L11474,1,0,12,0,7,1,1843,0
1625,L11477,AltBlock.java,tool/src/org/antlr/v4/codegen/model/AltBlock.java,L11474,1,0,14,0,9,1,1843,0
1626,L11478,ArgAction.java,tool/src/org/antlr/v4/codegen/model/ArgAction.java,L11474,1,0,10,0,6,2,1843,0
1627,L11479,BaseListenerFile.java,tool/src/org/antlr/v4/codegen/model/BaseListenerFile.java,L11474,1,0,7,0,8,2,1843,0
1628,L11480,BaseVisitorFile.java,tool/src/org/antlr/v4/codegen/model/BaseVisitorFile.java,L11474,1,0,7,0,8,2,1843,0
1629,L11481,CaptureNextToken.java,tool/src/org/antlr/v4/codegen/model/CaptureNextToken.java,L11474,1,0,9,0,4,1,1843,0
1630,L11482,CaptureNextTokenType.java,tool/src/org/antlr/v4/codegen/model/CaptureNextTokenType.java,L11474,1,0,9,0,4,1,1843,0
1631,L11483,Choice.java,tool/src/org/antlr/v4/codegen/model/Choice.java,L11474,3,0,48,0,25,2,1300,0
1632,L11484,CodeBlockForAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForAlt.java,L11474,1,0,8,0,7,2,1843,0
1633,L11485,CodeBlockForOuterMostAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForOuterMostAlt.java,L11474,2,0,12,0,10,2,1300,0
1634,L11486,dbg.java,tool/src/org/antlr/v4/codegen/model/dbg.java,L11474,1,0,3,0,3,1,1843,0
1635,L11487,DispatchMethod.java,tool/src/org/antlr/v4/codegen/model/DispatchMethod.java,L11474,1,0,7,0,8,2,1843,0
1636,L11488,ElementFrequenciesVisitor.java,tool/src/org/antlr/v4/codegen/model/ElementFrequenciesVisitor.java,L11474,14,0,107,1,2,1,1843,0
1637,L11489,ExceptionClause.java,tool/src/org/antlr/v4/codegen/model/ExceptionClause.java,L11474,1,0,15,0,4,2,1843,0
1638,L11490,InvokeRule.java,tool/src/org/antlr/v4/codegen/model/InvokeRule.java,L11474,6,0,61,0,35,3,68,0
1639,L11491,LabeledOp.java,tool/src/org/antlr/v4/codegen/model/LabeledOp.java,L11474,1,0,6,0,7,2,1843,0
1640,L11492,LeftRecursiveRuleFunction.java,tool/src/org/antlr/v4/codegen/model/LeftRecursiveRuleFunction.java,L11474,6,0,40,0,18,2,1843,0
1641,L11493,Lexer.java,tool/src/org/antlr/v4/codegen/model/Lexer.java,L11474,1,0,22,0,35,3,1843,0
1642,L11494,LexerFile.java,tool/src/org/antlr/v4/codegen/model/LexerFile.java,L11474,2,0,21,0,16,3,68,0
1643,L11495,ListenerDispatchMethod.java,tool/src/org/antlr/v4/codegen/model/ListenerDispatchMethod.java,L11474,1,0,9,0,9,2,1843,0
1644,L11496,ListenerFile.java,tool/src/org/antlr/v4/codegen/model/ListenerFile.java,L11474,5,0,41,1,32,2,1843,0
1645,L11497,LL1AltBlock.java,tool/src/org/antlr/v4/codegen/model/LL1AltBlock.java,L11474,1,0,16,0,12,1,1843,0
1646,L11498,LL1Choice.java,tool/src/org/antlr/v4/codegen/model/LL1Choice.java,L11474,1,0,13,0,8,1,1843,0
1647,L11499,LL1Loop.java,tool/src/org/antlr/v4/codegen/model/LL1Loop.java,L11474,3,0,30,0,14,2,1843,0
1648,L11500,LL1OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlock.java,L11474,1,0,9,0,7,1,1843,0
1649,L11501,LL1OptionalBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlockSingleAlt.java,L11474,1,0,25,0,14,2,1300,0
1650,L11502,LL1PlusBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1PlusBlockSingleAlt.java,L11474,1,0,22,0,18,2,1843,0
1651,L11503,LL1StarBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1StarBlockSingleAlt.java,L11474,1,0,19,0,18,3,68,0
1652,L11504,Loop.java,tool/src/org/antlr/v4/codegen/model/Loop.java,L11474,4,0,24,0,13,2,1843,0
1653,L11505,MatchNotSet.java,tool/src/org/antlr/v4/codegen/model/MatchNotSet.java,L11474,1,0,9,0,6,2,1843,0
1654,L11506,MatchSet.java,tool/src/org/antlr/v4/codegen/model/MatchSet.java,L11474,1,0,19,0,6,1,1843,0
1655,L11507,MatchToken.java,tool/src/org/antlr/v4/codegen/model/MatchToken.java,L11474,1,0,26,0,20,2,1300,0
1656,L11508,ModelElement.java,tool/src/org/antlr/v4/codegen/model/ModelElement.java,L11474,1,0,6,0,3,1,1843,0
1657,L11509,OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/OptionalBlock.java,L11474,1,0,12,0,7,1,1843,0
1658,L11510,OutputFile.java,tool/src/org/antlr/v4/codegen/model/OutputFile.java,L11474,1,0,20,0,6,2,1300,0
1659,L11511,OutputModelObject.java,tool/src/org/antlr/v4/codegen/model/OutputModelObject.java,L11474,1,0,13,0,11,2,1843,0
1660,L11512,Parser.java,tool/src/org/antlr/v4/codegen/model/Parser.java,L11474,1,0,12,0,50,3,1843,0
1661,L11513,ParserFile.java,tool/src/org/antlr/v4/codegen/model/ParserFile.java,L11474,2,0,27,0,18,3,1843,0
1662,L11514,PlusBlock.java,tool/src/org/antlr/v4/codegen/model/PlusBlock.java,L11474,1,0,24,0,18,2,1843,0
1663,L11515,Recognizer.java,tool/src/org/antlr/v4/codegen/model/Recognizer.java,L11474,10,0,84,0,6,2,1843,0
1664,L11516,RuleActionFunction.java,tool/src/org/antlr/v4/codegen/model/RuleActionFunction.java,L11474,1,0,17,0,3,1,1843,0
1665,L11517,RuleElement.java,tool/src/org/antlr/v4/codegen/model/RuleElement.java,L11474,3,0,10,0,8,2,1843,0
1666,L11518,RuleFunction.java,tool/src/org/antlr/v4/codegen/model/RuleFunction.java,L11474,36,0,222,1,72,3,1843,0
1667,L11519,RuleSempredFunction.java,tool/src/org/antlr/v4/codegen/model/RuleSempredFunction.java,L11474,1,0,8,0,2,1,1843,0
