,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of committers,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of bugs
1389,L15739,ComponentSpec.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ComponentSpec.java,L15738,7,0,180,2,70,8,0,0
1390,L15740,DatabaseIdentification.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/DatabaseIdentification.java,L15738,7,0,70,1,70,1,0,0
1391,L15741,Disciplines.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/Disciplines.java,L15738,7,0,77,1,70,1,0,0
1392,L15742,MctUsers.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/MctUsers.java,L15738,7,0,78,1,70,1,0,0
1393,L15743,Tag.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/Tag.java,L15738,7,0,69,1,70,1,0,0
1394,L15744,TagAssociation.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/TagAssociation.java,L15738,7,0,68,1,70,1,0,0
1395,L15745,TagAssociationPK.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/TagAssociationPK.java,L15738,12,0,54,2,590,3,0,0
1396,L15746,ViewState.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ViewState.java,L15738,7,0,59,2,70,6,0,0
1397,L15747,ViewStatePK.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ViewStatePK.java,L15738,12,0,54,2,590,3,0,0
1398,L16203,DBPersistenceProvider.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/provider/DBPersistenceProvider.java,L16202,1,0,10,1,70,1,0,0
1399,L16214,DatabaseSearchProvider.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/DatabaseSearchProvider.java,L16213,1,0,14,1,70,1,0,0
1400,L16215,DatabaseSearchUI.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/DatabaseSearchUI.java,L16213,19,0,247,3,590,11,0,0
1401,L16216,QueryResult.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/QueryResult.java,L16213,1,0,16,1,70,1,0,0
1402,L16454,PersistenceServiceImpl.java,databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/service/PersistenceServiceImpl.java,L16453,97,0,843,4,590,37,0,1
1403,L15756,TestComponentSpec.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/dao/TestComponentSpec.java,L15755,11,0,159,1,70,1,0,0
1404,L15757,TestDAOClasses.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/dao/TestDAOClasses.java,L15755,10,0,50,1,70,1,0,0
1405,L16218,TestDatabaseSearchUI.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/search/TestDatabaseSearchUI.java,L16217,2,0,105,1,70,1,0,0
1406,L16456,TestPersistenceServiceImpl.java,databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/service/TestPersistenceServiceImpl.java,L16455,20,0,373,2,70,12,0,0
1407,L16939,GraphicalComponentProvider.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalComponentProvider.java,L16938,6,0,64,2,590,12,0,0
1408,L16940,GraphicalStringPolicy.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalStringPolicy.java,L16938,4,0,27,0,0,1,0,0
1409,L16941,GraphicalViewPolicy.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicy.java,L16938,3,0,29,0,0,1,0,0
1410,L16953,Brush.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Brush.java,L16952,2,0,21,0,0,1,0,0
1411,L16954,ClippedFill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ClippedFill.java,L16952,9,0,62,0,0,1,0,0
1412,L16955,ConditionalBrush.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ConditionalBrush.java,L16952,5,0,40,0,0,1,0,0
1413,L16956,Empty.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Empty.java,L16952,1,0,8,0,0,1,0,0
1414,L16957,Fill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Fill.java,L16952,4,0,43,0,0,1,0,0
1415,L16958,Outline.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Outline.java,L16952,1,0,24,0,0,1,0,0
1416,L16959,ScalingFill.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ScalingFill.java,L16952,7,0,51,0,0,1,0,0
1417,L17243,AxisClip.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/AxisClip.java,L17242,1,0,33,0,0,1,0,0
1418,L17244,Clip.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/Clip.java,L17242,2,0,22,0,0,1,0,0
1419,L17285,GraphicalComponent.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponent.java,L17284,2,0,37,0,0,1,0,0
1420,L17286,GraphicalComponentWizardUI.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentWizardUI.java,L17284,6,0,139,1,70,2,0,0
1421,L17287,GraphicalModel.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalModel.java,L17284,1,0,18,0,0,1,0,0
1422,L17501,RegularPolygon.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/shape/RegularPolygon.java,L17500,2,0,13,0,0,1,0,0
1423,L17538,StateSensitive.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/state/StateSensitive.java,L17537,1,0,6,0,0,1,0,0
1424,L17545,GraphicalControlPanel.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanel.java,L17544,31,0,314,0,0,1,0,0
1425,L17546,GraphicalManifestation.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestation.java,L17544,18,0,155,0,0,1,0,0
1426,L17547,GraphicalSettings.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalSettings.java,L17544,38,0,304,1,70,2,0,0
1427,L17548,StaticGraphicalView.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalView.java,L17544,8,0,120,0,0,1,0,0
1428,L17549,SVGRasterizer.java,dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/SVGRasterizer.java,L17544,18,0,166,1,590,3,0,0
1429,L16949,GraphicalComponentProviderTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalComponentProviderTest.java,L16948,12,0,92,2,590,5,0,0
1430,L16950,GraphicalViewPolicyTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicyTest.java,L16948,2,0,94,2,45,3,0,0
1431,L16961,BrushTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/brush/BrushTest.java,L16960,28,0,172,0,0,1,0,0
1432,L17289,GraphicalComponentTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentTest.java,L17288,1,0,39,2,45,3,0,0
1433,L17290,GraphicalWizardTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalWizardTest.java,L17288,7,0,88,2,8,5,0,0
1434,L17503,RegularPolygonTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/shape/RegularPolygonTest.java,L17502,4,0,34,0,0,1,0,0
1435,L17551,GraphicalControlPanelTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanelTest.java,L17550,2,0,141,1,590,4,0,0
1436,L17552,GraphicalManifestationTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestationTest.java,L17550,16,0,178,2,45,3,0,0
1437,L17553,GraphicalSettingsTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalSettingsTest.java,L17550,2,0,107,1,70,2,0,0
1438,L17554,StaticGraphicalViewTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalViewTest.java,L17550,5,0,92,0,0,1,0,0
1439,L17555,SVGRasterizerTest.java,dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/SVGRasterizerTest.java,L17550,7,0,99,2,45,3,0,0
1440,L18519,Evaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Evaluator.java,L18518,1,0,7,0,0,1,0,0
1441,L18520,EvaluatorCreationService.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/EvaluatorCreationService.java,L18518,1,0,7,1,8,3,0,0
1442,L18521,Executor.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Executor.java,L18518,1,0,8,0,0,1,0,0
1443,L18522,MultiCreationService.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/MultiCreationService.java,L18518,1,0,5,1,70,1,0,0
1444,L18523,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/package-info.java,L18518,1,0,1,0,0,1,0,0
1445,L18553,EvaluatorComponent.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponent.java,L18552,7,0,90,0,0,1,0,0
1446,L18554,EvaluatorComponentProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponentProvider.java,L18552,6,0,76,2,590,12,0,0
1447,L18555,EvaluatorCreationServiceImpl.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorCreationServiceImpl.java,L18552,1,0,25,1,8,3,0,0
1448,L18556,EvaluatorData.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorData.java,L18552,1,0,29,0,0,1,0,0
1449,L18557,EvaluatorModelRole.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorModelRole.java,L18552,1,0,12,0,0,1,0,0
1450,L18558,EvaluatorProviderRegistry.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorProviderRegistry.java,L18552,4,0,33,0,0,1,0,0
1451,L18559,EvaluatorWizardUI.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorWizardUI.java,L18552,3,0,122,1,70,2,0,0
1452,L18560,MultiComponent.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponent.java,L18552,13,0,104,2,590,4,0,0
1453,L18561,MultiComponentProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponentProvider.java,L18552,4,0,72,3,590,6,0,0
1454,L18562,MultiCreationServiceImpl.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiCreationServiceImpl.java,L18552,1,0,23,1,70,1,0,0
1455,L18563,MultiData.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiData.java,L18552,1,0,50,1,70,1,0,0
1456,L18564,MultiModelRole.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiModelRole.java,L18552,1,0,12,1,70,1,0,0
1457,L18565,MultiProviderRegistry.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiProviderRegistry.java,L18552,4,0,33,1,70,1,0,0
1458,L18566,MultiWizardUI.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiWizardUI.java,L18552,3,0,124,1,70,1,0,0
1459,L19163,EnumEvaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/EnumEvaluator.java,L19162,17,0,152,0,0,1,0,0
1460,L19164,MultiEvaluator.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluator.java,L19162,77,0,362,2,590,4,0,0
1461,L19165,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/package-info.java,L19162,1,0,1,0,0,1,0,0
1462,L19166,PlaceObjectsInEnumAction.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumAction.java,L19162,16,0,126,2,8,4,0,0
1463,L19167,PlaceObjectsInEnumDialog.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumDialog.java,L19162,5,0,157,0,0,1,0,0
1464,L19168,PlaceObjectsInMultiAction.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiAction.java,L19162,17,0,135,2,590,4,0,0
1465,L19169,PlaceObjectsInMultiDialog.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiDialog.java,L19162,5,0,157,1,70,1,0,0
1466,L19966,Expression.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/Expression.java,L19965,3,0,38,0,0,1,0,0
1467,L19967,ExpressionList.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionList.java,L19965,7,0,71,0,0,1,0,0
1468,L19968,ExpressionsFormattingController.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingController.java,L19965,18,0,55,0,0,1,0,0
1469,L19969,ExpressionsFormattingControlsPanel.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControlsPanel.java,L19965,10,0,332,0,0,1,0,0
1470,L19970,ExpressionsViewManifestation.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsViewManifestation.java,L19965,20,0,376,0,0,3,0,0
1471,L19971,MultiExpressionsController.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsController.java,L19965,16,0,56,1,70,1,0,0
1472,L19972,MultiExpressionsFormattingControlsPanel.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControlsPanel.java,L19965,48,0,689,2,70,5,0,0
1473,L19973,MultiRuleExpression.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpression.java,L19965,3,0,76,1,70,1,0,0
1474,L19974,MultiRuleExpressionList.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpressionList.java,L19965,7,0,87,1,70,1,0,0
1475,L19975,MultiViewManifestation.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiViewManifestation.java,L19965,42,0,523,2,590,4,0,0
1476,L19976,package-info.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/package-info.java,L19965,1,0,1,0,0,1,0,0
1477,L21153,EvaluatorProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/EvaluatorProvider.java,L21152,1,0,7,0,0,1,0,0
1478,L21154,MultiProvider.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/MultiProvider.java,L21152,1,0,7,1,70,1,0,0
1479,L21164,EnumeratorViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java,L21163,4,0,29,0,0,1,0,0
1480,L21165,EvaluatorViewPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java,L21163,4,0,27,1,70,2,0,0
1481,L21167,MultiChildRemovalPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java,L21163,6,0,31,1,70,1,0,0
1482,L21168,MultiCompositionPolicy.java,evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java,L21163,5,0,26,1,70,3,0,0
1483,L18575,TestEvaluatorComponent.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java,L18574,1,0,96,1,70,1,0,0
1484,L18576,TestEvaluatorComponentProvider.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java,L18574,5,0,110,3,590,8,0,0
1485,L18577,TestEvaluatorCreationServiceImpl.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java,L18574,1,0,48,2,8,3,0,0
1486,L19172,MultiEvaluatorTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java,L19170,6,0,166,1,70,1,0,0
1487,L19173,PlaceObjectsInEnumActionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java,L19170,2,0,122,1,70,1,0,0
1488,L19174,PlaceObjectsInMultiActionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java,L19170,2,0,123,1,70,1,0,0
1489,L19980,ExpressionTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java,L19977,1,0,17,1,70,1,0,0
1490,L19981,MultiExpressionsControlPanelTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java,L19977,1,0,111,2,590,4,0,0
1491,L19982,MultiExpressionsFormattingControllerTest.java,evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java,L19977,1,0,64,1,70,1,0,0
1492,L21420,PlotViewProvider.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java,L21419,3,0,44,4,590,11,0,0
1493,L21459,AbstractAxis.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractAxis.java,L21458,1,0,16,3,590,5,0,0
1494,L21460,AbstractAxisBoundManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractAxisBoundManager.java,L21458,1,0,10,2,590,3,0,0
1495,L21461,AbstractPlotDataManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotDataManager.java,L21458,1,0,11,2,4,4,0,0
1496,L21462,AbstractPlotDataSeries.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotDataSeries.java,L21458,1,0,6,2,4,3,0,0
1497,L21463,AbstractPlotLine.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotLine.java,L21458,1,0,14,3,70,7,1,0
1498,L21464,AbstractPlottingPackage.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlottingPackage.java,L21458,1,0,87,5,590,24,0,0
1499,L21465,HighPrecisionLinearRegression.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/HighPrecisionLinearRegression.java,L21458,19,0,213,2,590,2,0,0
1500,L21466,LegendEntry.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendEntry.java,L21458,52,0,425,4,590,27,0,0
1501,L21467,LegendManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendManager.java,L21458,3,0,69,3,45,6,0,0
1502,L21468,LinearRegression.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearRegression.java,L21458,2,0,91,1,70,2,0,0
1503,L21469,LinearXYPlotLineWrapper.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearXYPlotLineWrapper.java,L21458,4,0,50,2,70,3,0,0
1504,L21470,MarqueeZoomListener.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/MarqueeZoomListener.java,L21458,11,0,176,2,590,9,1,0
1505,L21471,PanAndZoomManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PanAndZoomManager.java,L21458,38,0,230,4,590,9,0,0
1506,L21472,PlotAbstraction.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotAbstraction.java,L21458,1,0,49,4,4,14,0,0
1507,L21473,PlotConstants.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotConstants.java,L21458,4,0,234,5,590,29,1,0
1508,L21474,PlotCornerResetButtonManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotCornerResetButtonManager.java,L21458,18,0,125,3,4,8,0,0
1509,L21475,PlotDataCursor.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataCursor.java,L21458,10,0,238,4,4,15,0,0
1510,L21476,PlotDataManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataManager.java,L21458,66,0,390,3,590,23,0,0
1511,L21477,PlotDataSeries.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataSeries.java,L21458,46,0,288,3,4,23,0,0
1512,L21478,PlotLimitManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLimitManager.java,L21458,81,0,380,4,590,14,1,0
1513,L21480,PlotLineGlobalConfiguration.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineGlobalConfiguration.java,L21458,15,0,80,3,45,7,0,0
1514,L21481,PlotLineShapePalette.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineShapePalette.java,L21458,8,0,143,4,45,12,0,0
1515,L21482,PlotLocalControlsManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLocalControlsManager.java,L21458,62,0,476,4,590,22,1,0
1516,L21483,PlotMarkerIcon.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotMarkerIcon.java,L21458,8,0,89,2,70,5,0,0
1517,L21484,PlotNonTimeMinMaxValueManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotNonTimeMinMaxValueManager.java,L21458,14,0,91,2,4,3,0,0
1518,L21485,PlotObserver.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotObserver.java,L21458,1,0,6,2,590,4,0,0
1519,L21486,PlotSubject.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotSubject.java,L21458,1,0,7,2,590,3,0,0
1520,L21487,PlotterPlot.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotterPlot.java,L21458,86,0,941,5,590,36,0,0
1521,L21488,PlotTimeSyncLine.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotTimeSyncLine.java,L21458,28,0,171,2,4,5,0,0
1522,L21489,PlotView.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotView.java,L21458,97,0,822,5,590,47,1,0
1523,L21490,PlotViewActionListener.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotViewActionListener.java,L21458,6,0,66,4,590,9,0,0
1524,L21491,QCPlotObjects.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/QCPlotObjects.java,L21458,13,0,202,5,590,17,0,0
1525,L21492,StackPlotLayout.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/StackPlotLayout.java,L21458,24,0,163,3,70,6,0,0
1526,L21493,TimeXYAxis.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/TimeXYAxis.java,L21458,3,0,63,5,590,7,0,0
1527,L27487,PlotViewPolicy.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/policy/PlotViewPolicy.java,L27485,42,0,149,4,4,8,0,0
1528,L27643,ImplicitTimeAxis.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ImplicitTimeAxis.java,L27642,1,0,47,3,590,5,0,0
1529,L27644,LinearXYAxisWrapper.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/LinearXYAxisWrapper.java,L27642,3,0,35,2,590,4,0,0
1530,L27645,NonTimeAutoExpandBoundManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/NonTimeAutoExpandBoundManager.java,L27642,1,0,17,2,590,3,0,0
1531,L27646,NonTimeFixedBoundManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/NonTimeFixedBoundManager.java,L27642,17,0,90,2,590,4,0,0
1532,L27647,NonTimeSemiFixedBoundManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/NonTimeSemiFixedBoundManager.java,L27642,2,0,17,2,590,3,0,0
1533,L27648,ScatterPlot.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlot.java,L27642,33,0,464,4,45,31,1,0
1534,L27649,ScatterPlotDataManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlotDataManager.java,L27642,23,0,125,3,70,15,1,0
1535,L27650,ScatterPlotDataSeries.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlotDataSeries.java,L27642,20,0,117,4,590,14,1,0
1536,L27651,ScatterPlotObjects.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlotObjects.java,L27642,7,0,101,4,590,13,0,0
1537,L28306,GenericSettings.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/GenericSettings.java,L28305,25,0,207,2,4,4,0,0
1538,L28307,LineSettings.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/LineSettings.java,L28305,1,0,60,2,4,2,0,0
1539,L28308,LineSetupPanel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/LineSetupPanel.java,L28305,19,0,154,3,70,8,1,0
1540,L28309,PlotBehaviorPanel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotBehaviorPanel.java,L28305,49,0,666,2,590,10,0,0
1541,L28310,PlotConfiguration.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotConfiguration.java,L28305,1,0,60,2,4,3,0,0
1542,L28311,PlotConfigurationDelegator.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotConfigurationDelegator.java,L28305,1,0,153,2,4,3,0,0
1543,L28312,PlotSettings.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettings.java,L28305,34,0,352,2,590,14,0,0
1544,L28313,PlotSettingsControlArea.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsControlArea.java,L28305,1,0,28,2,4,9,0,0
1545,L28314,PlotSettingsControlContainer.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsControlContainer.java,L28305,2,0,82,2,4,8,0,0
1546,L28315,PlotSettingsPanel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsPanel.java,L28305,10,0,90,2,4,7,0,0
1547,L28316,PlotSettingsSubPanel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsSubPanel.java,L28305,2,0,39,2,4,5,0,0
1548,L28317,PlotSetupPanel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSetupPanel.java,L28305,40,0,671,3,70,14,1,0
