,degree_sum,betweenness_sum,closeness_sum,Developers,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,bug_probability,committer,len_developers,filename
5654,-1.918826932124744,-1.191412753775824,-2.532339860112113,-2.8033438810426583,-2.9289282635863434,-2.2731177926595256,-1.8889001055831536,-2.2731154159971356,-1.0986092886726098,-13.815510557964275,['lvca' 'l.garulli' 'l.garulli@gmail.com'],3,server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/post/OServerCommandPostClass.java
5383,-2.524057986343626,-1.211580473156965,-2.8981776120674083,-3.068031435364739,-3.4642291498421716,-2.8512028181654685,-2.3238761558411922,-2.8512053992019406,-2.708035201214709,-13.815510557964275,['Talip Ozturk' 'Mehmet Dogan' 'Fuad Malikov'],3,hazelcast/src/main/java/com/hazelcast/impl/CallContext.java
1228,-1.232343483409844,-0.7518290956576724,-1.655780965055798,-1.8152838237999736,-2.1841797403063428,-1.3653968174521558,-1.2423372527021486,-1.3653996777150232,-0.91628823187728,-6.55749305120803,"['Ali' 'Ahmet MIRCIK' 'Donnerbart' 'Ali Gurbuz' 'sancar' 'hasancelik'
 'ahmetmircik' 'Mehmet Dogan']",8,hazelcast/src/main/java/com/hazelcast/map/impl/mapstore/writebehind/DelayedEntry.java
5272,-1.0660861929667664,-0.634793232302562,-2.484772033095374,-13.815510557964275,-5.095469164593216,-1.4103072879877017,-1.0141435315410845,-1.4103026532257137,-0.6931451805619453,-13.815510557964275,['Trustin Lee'],1,codec-haproxy/src/main/java/io/netty/handler/codec/haproxy/HAProxyConstants.java
5589,-0.39314314208856826,-0.0670732192003541,-0.8229367142309523,-1.0115981616822611,-0.967494657018425,-0.5969423093051097,-0.3489886152390802,-0.5969398431880828,9.999994999180668e-07,-13.815510557964275,['Trustin Lee' 'George Agnelli' 'Norman Maurer' 'Jay' 'Chris Mowforth'],5,codec-http/src/test/java/io/netty/handler/codec/http/HttpObjectAggregatorTest.java
2063,-0.30341449927729924,-0.057933083998451214,-1.221125957493117,-1.7047425922535502,-2.8703149197061086,-0.5530184008338698,-0.2831070847293933,-0.5530147274714292,9.999994999180668e-07,-7.216081359737848,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],3,codec/src/main/java/io/netty/handler/codec/base64/Base64.java
3429,-2.859003783719797,-1.6902101655958044,-4.2310463509742124,-13.815510557964275,-7.436123524317019,-3.3522410064000083,-2.806747757917498,-3.3522326141789898,-1.945903149079813,-13.815510557964275,['Phillip Verheyden'],1,common/src/main/java/org/broadleafcommerce/common/payment/service/PaymentGatewayConfigurationServiceProviderImpl.java
5844,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/core/BroadleafCommerceProfile/src/main/java/org/springframework/orm/jpa/persistenceunit/Jpa2PersistenceUnitInfoDecorator.java
1602,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,-2.3025750930440454,"['Sam Brannen' 'Narendra Pathai' 'Marc Philipp' 'Kevin Cooney'
 'Petter Måhlén' 'Stefan Birkner' 'Doug Lawrie' 'Rowan Hill' 'David Saff'
 'charlie' 'Andreas Skoog' 'reinholdfuereder' 'dhasday' 'flpa' 'Noel Yap'
 'Arie van Deursen' 'pimterry' 'Dustin Lam' 'Tibor Digana'
 'Nicolas A. Bérard-Nault' 'Mark Michaelis' 'Arjan Wulder' 'Juan Cortez'
 'arjenw' 'unknown' 'Peter De Maeyer' 'Matthew Farwell' 'Jesse Glick'
 'Dmitry Vyazelenko' 'dsaff' 'Alistair A. Israel' 'KentBeck' 'kbeck']",33,src/test/java/org/junit/tests/AllTests.java
1411,-0.9606428988293412,-0.43877214565123696,-1.3262902347282155,-1.4586107227087617,-1.7773470567265344,-1.0839850855492883,-0.9584937310464001,-1.0839876053838609,-0.5108239571007129,-6.334490410486282,"['Donnerbart' 'Ali' 'Ensar Basri Kahveci' 'Mesut Celik' 'Mehmet Dogan'
 'Peter Veentjer' 'hasancelik' 'ahmetmircik' 'noctarius'
 'Christoph Engelbert' 'enesakar']",11,hazelcast/src/main/java/com/hazelcast/partition/impl/InternalPartitionImpl.java
5549,-1.3229008508828957,-0.7584853843640513,-1.702405635673137,-1.88706304905416,-2.3323366977820266,-1.54393081866245,-1.2710890893972626,-1.5439374527879357,-1.3862903611278907,-13.815510557964275,"['Mattias Persson' 'Rickard Öberg' 'Chris Gioran' 'Andreas Kollegger'
 'Jacob Hansson' 'Andres Taylor']",6,community/server/src/main/java/org/neo4j/server/plugins/SourceExtractor.java
1079,-1.5119272394178325,-0.6752452747961598,-1.6419176165706861,-1.6817531990281718,-1.894577669317468,-1.764857519289165,-1.3884223323046585,-1.7648603523713766,-1.321752089989351,-7.2499359764887945,"['enesakar' 'Mehmet Dogan' 'Ali Gurbuz' 'talip' 'Enes Akar' 'Talip Ozturk'
 'Hazelcast' 'Fuad Malikov' 'Vladimir Dolzhenko']",9,hazelcast/src/main/java/com/hazelcast/core/Prefix.java
2603,-0.754665064282858,-0.6258188697553059,-1.2523720358144361,-1.4170618947951519,-1.9065364268657452,-0.9217881721804424,-0.7669197764263992,-0.9217865798062876,-0.4054636081092894,-7.066998688987152,"['laa' 'lvca' 'tglman' ""Luigi Dell'Aquila"" 'Artem Orobets'
 'Andrey Lomakin' 'giastfader' 'l.garulli' 'l.garulli@gmail.com']",9,core/src/main/java/com/orientechnologies/orient/core/sql/OCommandExecutorSQLAlterCluster.java
978,-2.3912680641724533,-2.457552541293104,-2.8944912163408976,-3.068031435364739,-3.2661260568117947,-2.4510630508062228,-2.455562580500509,-2.4510656769647987,-2.0148955205703896,-7.941676132672677,['Asım Arslan' 'sancar' 'Emin Demirci'],3,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/list/ListGetAllMessageTask.java
2792,-0.4210982986203637,-0.138853419096284,-0.838460678769933,-1.0115981616822611,-1.3454927642512182,-0.5327130158789272,-0.43520837635027615,-0.5327117379658008,9.999994999180668e-07,-5.969168454937518,"[""Luigi Dell'Aquila"" 'Tglman' 'Ilia Naryzhny' 'laa' 'lvca' 'Matan Shukry'
 'IT' 'henryzhao81' 'tglman' 'Julian Neuhaus' 'Luca Garulli' 'oflaschel'
 'Artem Orobets']",13,graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientEdge.java
5036,-1.1201772771431526,-0.5887191219125145,-1.528938555339367,-1.6817531990281718,-2.043964531296643,-1.251933307746228,-1.1175496956394098,-1.2519361005621057,-0.7621379091920498,-13.815510557964275,"['Emrah Kocaman' 'sancar' 'Mehmet Dogan' 'Ali Gurbuz' 'ahmetmircik'
 'danny' 'Peter Veentjer' 'Emin Demirci' 'Ahmet Mircik']",9,hazelcast/src/main/java/com/hazelcast/management/SerializableEventServiceBean.java
4291,-0.7407731319904243,-0.2443906593955193,-1.2701922513111692,-1.7917534692460548,-2.79108043320414,-1.0776224103263776,-0.6873866230764087,-1.0776256695106619,-0.6931451805619453,-13.815510557964275,['Terence Parr' 'Sam Harwell'],2,tool/src/org/antlr/v4/codegen/model/decl/ContextRuleListIndexedGetterDecl.java
3797,-0.4589522106428202,-0.11622034621693125,-0.8425515427983855,-1.0986092886726098,-1.7189462819771424,-0.6598415254261775,-0.4382174612578322,-0.6598405358702417,9.999994999180668e-07,-13.815510557964275,"['Stephen Mallette' 'Dan LaRocque' 'Matthias Broecheler'
 'Joshua Shinavier']",4,titan-hadoop-parent/titan-hadoop-core/src/main/java/com/thinkaurelius/titan/hadoop/formats/edgelist/EdgeListRecordWriter.java
2857,-0.9533631828355476,-0.7306478261528455,-1.5114879016947795,-1.7047425922535502,-2.2778969125664155,-1.149497940454989,-0.9630491049291592,-1.1494961801989938,-0.4054636081092894,-7.066998688987152,"['lvca' 'maggiolo00' 'laa' 'Artem Orobets' 'Andrey Lomakin' 'l.garulli'
 'l.garulli@gmail.com']",7,server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAuthenticatedServerAbstract.java
5926,-1.5358214499403526,-0.6756957518158523,-2.676595761239679,-13.815510557964275,-13.815510557964275,-2.1583619852271227,-1.4588383333814252,-2.158358400291668,-0.6931451805619453,-13.815510557964275,['Matthias Broecheler'],1,src/main/java/com/thinkaurelius/titan/diskstorage/KeyColumnValueStore.java
3182,-1.6221424360983834,-1.046558867482431,-1.960245308351597,-2.110204950380621,-2.3700416645209983,-1.8220162114402527,-1.5510213966891462,-1.8220212323306613,-1.6739711002525604,-13.815510557964275,"['Andres Taylor' 'Zhen' 'Jacob Hansson' 'Andreas Kollegger'
 'Anders Nawroth']",5,community/server/src/main/java/org/neo4j/server/webadmin/domain/MonitorServiceRepresentation.java
5847,-1.8033008719848365,-1.4005211348811988,-2.2252384561062577,-2.39788427285887,-2.7484311397251613,-1.9969169301188456,-1.7858308184113325,-1.9969148442801292,-1.3862903611278907,-13.815510557964275,['Mattias Persson' 'Davide Grohmann' 'Chris Vest' 'Chris Gioran'],4,community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/staging/ProducerStep.java
362,-0.6057801764380526,-0.103459356261991,-0.8452996983234368,-0.9650782710470324,-1.344879718844129,-0.7451261753563763,-0.5917816668647667,-0.745129956383424,-0.1541495131612722,-5.807809545412638,"['Phillip Verheyden' 'jefffischer' 'Kelly Tisdell' 'Chad Harchar'
 'Brian Polster' 'Andre Azzolini' 'Elbert Bautista' 'Priyesh Patel'
 'Jeff Fischer']",9,core/broadleaf-framework-web/src/main/java/org/broadleafcommerce/core/web/order/security/BroadleafAuthenticationSuccessHandler.java
1898,-0.4179377635060416,-0.06707321920035397,-1.563982514964734,-2.39788427285887,-4.318000999040237,-0.7379732646274119,-0.380652445093125,-0.7379687507066384,9.999994999180668e-07,-7.216081359737848,['Trustin Lee' 'Norman Maurer'],2,buffer/src/main/java/io/netty/buffer/AbstractReferenceCounted.java
3650,-4.061533710769431,-4.931494183838535,-5.593155329643541,-13.815510557964275,-4.193616141034421,-4.209179346907901,-4.14012027396924,-4.209174745935872,-13.815510557964275,-13.815510557964275,['Michael Hunger'],1,community/server/src/main/java/org/neo4j/server/database/CypherExecutorProvider.java
1313,-1.0540958118822996,-0.4501595927824463,-1.4251768185498983,-1.5639707605909787,-2.008654536757976,-1.223552340471861,-1.0230692805183887,-1.223555378473721,-0.6286067844241319,-6.55749305120803,"['Talip Ozturk' 'Mehmet Dogan' 'Emin Demirci' 'noctarius' 'enesakar'
 'sancar' 'Ali Gurbuz' 'Christoph Engelbert' 'Peter Veentjer' 'Noctarius']",10,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/MapReduceDataSerializerHook.java
4465,-1.3079273648890697,-0.809990636604836,-1.7082784456955635,-1.88706304905416,-2.3946257705786795,-1.51284770189997,-1.2677131627905005,-1.512848911049557,-0.9808265863486152,-13.815510557964275,"['Chris Vest' 'Chris Gioran' 'Jacob Hansson' 'Mattias Persson'
 'Tobias Lindaaker' 'Stefan Plantikow']",6,community/kernel/src/main/java/org/neo4j/kernel/impl/nioneo/store/DelegatingRecordStore.java
1638,-0.4054636081092894,9.999994877056258e-07,-0.8767479951503623,-0.91628823187728,-0.8472955270565926,-0.5297832972771227,-0.4493262210928141,-0.529783005959912,,-4.051727449456366,['Jan Kotek' 'st' 'Toilal'],3,src/main/java/org/mapdb/Store.java
4866,-1.940229414597589,-0.8107235092287053,-2.66579979916807,-3.068031435364739,-3.9568872508584647,-2.2636710945743816,-1.8720480022147723,-2.2636766736988103,-1.6094329124466005,-13.815510557964275,['Mehmet Dogan' 'Ali' 'Peter Veentjer'],3,hazelcast/src/main/java/com/hazelcast/cluster/impl/operations/AuthenticationFailureOperation.java
2276,-0.4179377635060416,-0.06707321920035397,-1.563982514964734,-2.39788427285887,-4.318000999040237,-0.7379732646274119,-0.380652445093125,-0.7379687507066384,9.999994999180668e-07,-6.523614983252259,['Trustin Lee' 'Norman Maurer'],2,transport-rxtx/src/main/java/io/netty/channel/rxtx/RxtxChannelSink.java
110,-0.7167767372692323,-0.19772572388243326,-0.9733662767106206,-1.0986092886726098,-1.4766685254851195,-0.8587752123016558,-0.7005015283114769,-0.8587782136072084,-0.1541495131612722,-6.905756277316967,"['Phillip Verheyden' 'Jerry Ocanas' 'jefffischer' 'Andre Azzolini'
 'Elbert Bautista' 'Priyesh Patel' 'Jeff Fischer' 'Brian Polster']",8,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/server/handler/StructuredContentItemCriteriaCustomPersistenceHandler.java
4349,-1.6889445615833851,-0.7885978087593082,-2.1203022379232834,-2.3513647572186023,-2.859761674687573,-1.9508239411186608,-1.682972980141051,-1.9508335545978068,-0.8472955270565926,-13.815510557964275,['Andre Azzolini' 'Brian Polster' 'Jeff Fischer'],3,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/CriteriaTransferObject.java
2455,-0.23877699576544825,-0.05762937620040634,-0.5833282448484781,-0.7239167767288259,-1.05511132981171,-0.3248606326504113,-0.2511036797416455,-0.3248596270965068,9.999994999180668e-07,-7.066998688987152,"['lvca' 'maggiolo00' 'laa' 'Matan Shukry' ""Luigi Dell'Aquila"" 'tglman'
 'Luca Garulli' 'machak' 'Julian Neuhaus' 'henryzhao81' 'oflaschel'
 'enisher' 'Davide Marqu�s' 'Artem Orobets' 'Andrey Lomakin' 'MaDaPHaKa'
 'l.garulli']",17,core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseContext.java
4199,-0.9406937974808712,-0.6536168455307612,-1.1180458880002566,-1.1939191684778796,-1.422654596729742,-1.0960601188607024,-0.9015899522591942,-1.0960670286673118,-0.8266762874727945,-13.815510557964275,"['Chris Leishman' 'Jacob Hansson' 'Chris Gioran' 'Mattias Persson' 'Zhen'
 'Davide Grohmann' 'Tobias Ivarsson' 'jimwebber' 'Jim Webber'
 'Thomas Baum' 'Andres Taylor']",11,community/server/src/test/java/org/neo4j/server/rest/discovery/DiscoveryServiceTest.java
4020,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/admin/BroadleafCommerceOpenAdminPlatform/src/main/java/org/broadleafcommerce/openadmin/client/dto/Entity.java
3611,-2.818978335194384,-3.496536219013728,-3.166778647044315,-3.4964745620109685,-2.894957813258239,-2.7186645595381638,-2.8597641060039516,-2.718664667946161,-13.815510557964275,-13.815510557964275,"['IT' ""Luigi Dell'Aquila""]",2,core/src/test/java/com/orientechnologies/orient/core/sql/parser/OCreateEdgeStatementTest.java
2224,-0.2959795308229354,-0.04465740967837035,-1.0057469638469194,-1.2992793174703166,-2.8703149197061086,-0.529849326046459,-0.2686058086612047,-0.5298459999202598,9.999994999180668e-07,-5.8308083786187375,['Ronald Chen' 'Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],4,handler/src/main/java/io/netty/handler/timeout/WriteTimeoutHandler.java
5012,-1.9821429757634652,-1.348912820898501,-2.5197264815483646,-2.8033438810426583,-3.3222508316309214,-2.2519781489910584,-1.9371205134054053,-2.2519825074551085,-1.6739711002525604,-13.815510557964275,['Alistair Jones' 'Mattias Persson' 'Andres Taylor'],3,community/shell/src/main/java/org/neo4j/shell/ColumnPrinter.java
3007,-1.0577874141520018,-0.6354435750645865,-1.31765433992653,-1.5040728967863992,-1.6152023036484555,-1.247618189535333,-1.0244492535990048,-1.2476172606139189,-0.6931451805619453,-13.815510557964275,['Pavel Yaskevich' 'okram' 'Matthias Broecheler'],3,src/main/java/com/thinkaurelius/titan/graphdb/relations/RelationIdentifier.java
5868,-0.5345722659680414,-0.6165432733884113,-0.7531412666445014,-0.7884551603666903,-1.0548014711461124,-0.5725355269495505,-0.5496255216273819,-0.5725349294547846,-0.4054636081092894,-13.815510557964275,"[""Luigi Dell'Aquila"" 'lvca' 'laa' 'Daniel.Haifa' 'Julian Neuhaus'
 'henryzhao81' 'maggiolo00' 'oflaschel' 'enisher' 'Davide Marqu�s'
 'w3aponx' 'Artem Orobets' 'giastfader' 'Andrey Lomakin'
 'Maciek Próchniak' 'l.garulli']",16,core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptManager.java
1097,-1.2978578583312532,-0.4590942010006088,-1.4182817566931372,-1.4586107227087617,-1.6272136878556651,-1.550571790178505,-1.1815624012322603,-1.550574852096594,-1.0986092886726098,-5.111112951279958,"['Mehmet Dogan' 'enesakar' 'Ali Gurbuz' 'Enes Akar' 'Fuad Malikov' 'talip'
 'Andrew Walters' 'Talip Ozturk' 'Peter Veentjer' 'Hazelcast'
 'Vladimir Dolzhenko']",11,hazelcast/src/main/java/com/hazelcast/impl/CMap.java
5828,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/core/BroadleafCommerceFramework/src/main/java/org/broadleafcommerce/payment/service/workflow/PaymentSeed.java
1604,-0.4112607170726981,-0.21932353756959685,-0.5662097132980278,-0.5753623671273642,-0.6895787969220519,-0.4500257609216334,-0.4149286048843343,-0.4500222178997305,-0.28768073911933645,-4.1743222720080455,"['Stephan Schroevers' 'Marc Philipp' 'Noel Yap' 'David Saff' 'pimterry'
 'Craig P. Motlin' 'Tibor Digana' 'Nicolas A. Bérard-Nault'
 'Mark Michaelis' 'Kevin Cooney' 'Arjan Wulder' 'Juan Cortez' 'arjenw'
 'Peter De Maeyer' 'Andrey Hitrin' 'Marcos Vinícius da Silva'
 'Arjen Wisse' 'dsaff' 'kbeck']",19,src/test/java/org/junit/tests/assertion/AssertionTest.java
3981,-2.726700212829652,-1.3164438440437012,-2.9499303209231638,-3.068031435364739,-3.3867900441830683,-3.1144131520765668,-2.5074369009931328,-3.114416736905802,-2.708035201214709,-13.815510557964275,['Talip Ozturk' 'Mehmet Dogan' 'talip'],3,hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionStateGeneratorImpl.java
261,-1.185041523612433,-0.3825584706319668,-1.4998105328372513,-1.6582228266173136,-2.1979684097622667,-1.4100735425145692,-1.1339989218299666,-1.410074478137531,-0.559614037936954,-6.213108222797207,"['Phillip Verheyden' 'jefffischer' ""Arlo Louis O'Keeffe"" 'Andre Azzolini'
 'Brian Polster']",5,common/src/main/java/org/broadleafcommerce/common/email/domain/EmailTrackingOpensImpl.java
5206,-4.644286904548998,-13.815510557964275,-5.69784074531045,-13.815510557964275,-3.2573900668181177,-4.45006873099894,-6.606855299959222,-4.4500888710555655,-13.815510557964275,-13.815510557964275,['nshi'],1,mctCoreTaxonomyProvider/src/test/java/gov/nasa/arc/mct/core/policy/CannotDragMySandboxTest.java
389,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,9.999994999180668e-07,-4.604069790644179,"['jefffischer' 'Jonathan Fleschler' 'johnsebastian' 'Chad Harchar'
 'Reginald C Cole' 'Phillip Verheyden' 'Philip Baggett' 'Nick Crum'
 'Gonzalo Diaz' 'Brandon Smith' 'Austin Rooke' 'Chris Kittrell'
 'Brian Polster' 'Kelly Tisdell' 'Andre Azzolini' 'Joshua Skorton'
 'Priyesh Patel' 'Trevor Leffert' 'Jerry Ocanas' 'Elbert Bautista'
 'Jeff Fischer' 'Joseph Fridye']",22,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/catalog/domain/ProductImpl.java
